"genes"	"modules"
"816"	"SLC15A1"	"M1"
"817"	"PTPRH"	"M1"
"818"	"CRIM1"	"M2"
"819"	"THBS2"	"M2"
"820"	"MUC20"	"M1"
"821"	"CXCL14"	"M1"
"822"	"CRHBP"	"M3"
"823"	"PECAM1"	"M3"
"824"	"IYD"	"M1"
"825"	"GSKIP"	"M1"
"826"	"PIK3C2G"	"M1"
"827"	"UPP1"	"M4"
"828"	"PDE2A"	"M3"
"829"	"FLT1"	"M3"
"830"	"ADAM19"	"M1"
"831"	"EFHD1"	"M1"
"832"	"SDC3"	"M3"
"833"	"CLEC4G"	"M3"
"834"	"CCDC3"	"M2"
"835"	"RGS2"	"M6"
"836"	"HSPA13"	"M1"
"837"	"SEMA6C"	"M1"
"838"	"MUC6"	"M2"
"839"	"ITGA9"	"M2"
"840"	"STAB2"	"M3"
"841"	"UGT2B17"	"M1"
"842"	"GAREM1"	"M1"
"843"	"TBX15"	"Not.Correlated"
"844"	"TGFB3"	"M4"
"845"	"NREP"	"M1"
"846"	"SLC22A10"	"M1"
"847"	"TRIM55"	"M1"
"848"	"ZNF83"	"M2"
"849"	"RRP12"	"M1"
"850"	"PTGDS"	"M2"
"851"	"HCN3"	"M1"
"852"	"COL14A1"	"M2"
"853"	"NINL"	"M1"
"854"	"SPINK1"	"M5"
"855"	"MMP2"	"M2"
"856"	"FLT4"	"M3"
"857"	"CYP3A7.CYP3A51P"	"M1"
"858"	"ASPN"	"M2"
"859"	"STEAP1"	"M5"
"860"	"CCL15"	"M1"
"861"	"TMEM45B"	"M1"
"862"	"CTXND1"	"M1"
"863"	"MCAM"	"M2"
"864"	"CD44"	"M1"
"865"	"SPRY1"	"M2"
"866"	"COTL1"	"M3"
"867"	"S100A8"	"M1"
"868"	"DHFR"	"M1"
"869"	"OLFM2"	"M1"
"870"	"PRSS23"	"M2"
"871"	"SPRN"	"Not.Correlated"
"872"	"NFASC"	"M2"
"873"	"ANKRD37"	"M6"
"874"	"ISG15"	"Not.Correlated"
"875"	"HLA.DRB5"	"M2"
"876"	"FCGR3A"	"M3"
"877"	"ACSS1"	"M1"
"878"	"DES"	"Not.Correlated"
"879"	"PRSS8"	"Not.Correlated"
"880"	"SLC1A4"	"M5"
"881"	"ELOVL2"	"M1"
"882"	"TLN2"	"M1"
"883"	"ELN"	"M2"
"884"	"LYZ"	"M3"
"885"	"FIGN"	"M1"
"886"	"SCN9A"	"M1"
"887"	"KCNMA1"	"M1"
"888"	"IRF8"	"M4"
"889"	"FGFR1"	"M2"
"890"	"GAS2"	"M1"
"891"	"CRISPLD2"	"M2"
"892"	"RUNX1"	"M4"
"893"	"CRIP3"	"M1"
"894"	"TBC1D2"	"Not.Correlated"
"895"	"SLC16A7"	"M1"
"896"	"GABRE"	"M2"
"897"	"LYVE1"	"M3"
"898"	"ITGAX"	"M4"
"899"	"ADAMTS17"	"M1"
"900"	"GPR157"	"M1"
"901"	"CD24"	"M1"
"902"	"DUSP5"	"M4"
"903"	"ABRACL"	"M3"
"904"	"H2BC5"	"Not.Correlated"
"905"	"SPP1"	"M1"
"906"	"BTG2"	"M6"
"907"	"S100A6"	"M2"
"908"	"CRYAB"	"M2"
"909"	"INHBA"	"Not.Correlated"
"910"	"C5AR1"	"M1"
"911"	"COLEC10"	"M1"
"912"	"TENT5C"	"Not.Correlated"
"913"	"ALPK3"	"M1"
"914"	"SLC17A1"	"M1"
"915"	"GEM"	"M2"
"916"	"ELFN1"	"M1"
"917"	"C1QC"	"M3"
"918"	"TSPOAP1"	"M1"
"919"	"GASK1A"	"M2"
"920"	"LAMA2"	"M2"
"921"	"C1QA"	"M3"
"922"	"KPNA2"	"M1"
"923"	"ZNF385B"	"M1"
"924"	"RNF43"	"M1"
"925"	"CX3CL1"	"M1"
"926"	"ERAP2"	"Not.Correlated"
"927"	"LILRB5"	"M3"
"928"	"FHL2"	"M1"
"929"	"FBN1"	"M2"
"930"	"PPIL1"	"M1"
"931"	"KDM5D"	"Not.Correlated"
"932"	"RGS1"	"M6"
"933"	"SPRING1"	"M1"
"934"	"DOP1B"	"Not.Correlated"
"935"	"FLRT3"	"M1"
"936"	"NEURL1B"	"M2"
"937"	"SPATA6L"	"M4"
"938"	"SLC22A9"	"M1"
"939"	"ARHGEF28"	"M1"
"940"	"NAT8"	"M1"
"941"	"KCNAB2"	"Not.Correlated"
"942"	"NR4A2"	"M6"
"943"	"CHAD"	"M1"
"944"	"KDR"	"M3"
"945"	"PDE11A"	"M2"
"946"	"TNFRSF12A"	"M1"
"947"	"LAMC3"	"M2"
"948"	"PODN"	"M2"
"949"	"HSD17B14"	"M1"
"950"	"CDH5"	"M3"
"951"	"TLCD2"	"M5"
"952"	"ZDHHC11B"	"M1"
"953"	"ATP1B3"	"M4"
"954"	"ATP8B4"	"M1"
"955"	"CMYA5"	"M1"
"956"	"FBLN1"	"M2"
"957"	"MAFF"	"M4"
"958"	"EFEMP1"	"M2"
"959"	"ZBTB16"	"Not.Correlated"
"960"	"CPE"	"Not.Correlated"
"961"	"PRKCE"	"Not.Correlated"
"962"	"EXPH5"	"M1"
"963"	"SORT1"	"Not.Correlated"
"964"	"ACY3"	"M1"
"965"	"NUDT8"	"M1"
"966"	"DDX3Y"	"Not.Correlated"
"967"	"SOCS2"	"M4"
"968"	"STAT4"	"M1"
"969"	"ABCG2"	"M1"
"970"	"PRLR"	"M1"
"971"	"PLP2"	"M1"
"972"	"HAPLN4"	"M1"
"973"	"ITPRIP"	"M4"
"974"	"ADGRF5"	"M3"
"975"	"FILIP1L"	"M2"
"976"	"IL33"	"M3"
"977"	"HHIP"	"M2"
"978"	"IGLL5"	"M2"
"979"	"SIGLEC1"	"M3"
"980"	"SERPINB9"	"M4"
"981"	"SPIRE1"	"Not.Correlated"
"982"	"GPR37"	"M1"
"983"	"LAMB3"	"M1"
"984"	"MAP3K8"	"M4"
"985"	"IER5L"	"M1"
"986"	"RAB26"	"M1"
"987"	"JCHAIN"	"M2"
"988"	"SIPA1L2"	"M1"
"989"	"EMP1"	"M2"
"990"	"RTP3"	"M1"
"991"	"CLRN3"	"M1"
"992"	"SLC11A1"	"M1"
"993"	"PTGIS"	"M2"
"994"	"MREG"	"M1"
"995"	"ADGRD1"	"Not.Correlated"
"996"	"ZFP1"	"M1"
"997"	"CCL2"	"M4"
"998"	"IFIT3"	"M1"
"999"	"TP53I11"	"M3"
"1000"	"SCN8A"	"M1"
"1001"	"TLR2"	"M1"
"1002"	"ABCA10"	"M1"
"1003"	"MEGF6"	"M2"
"1004"	"ME1"	"Not.Correlated"
"1005"	"SH3RF2"	"M1"
"1006"	"IFIT1"	"M1"
"1007"	"ENTPD8"	"M1"
"1008"	"NEB"	"Not.Correlated"
"1009"	"ZNF331"	"M6"
"1010"	"DPT"	"M2"
"1011"	"SLC5A9"	"M1"
"1012"	"HAND2"	"M2"
"1013"	"CCL21"	"M2"
"1014"	"TMEM150C"	"M1"
"1015"	"EMILIN3"	"M1"
"1016"	"MOGAT3"	"M1"
"1017"	"WNK3"	"M1"
"1018"	"ZDHHC11"	"M1"
"1019"	"ACKR3"	"M1"
"1020"	"OLFML3"	"M2"
"1021"	"IFI44"	"M1"
"1022"	"SVEP1"	"M2"
"1023"	"DHRS2"	"Not.Correlated"
"1024"	"CYP1B1"	"M1"
"1025"	"TES"	"M1"
"1026"	"F2R"	"M3"
"1027"	"FMOD"	"M2"
"1028"	"NES"	"M2"
"1029"	"SHBG"	"M1"
"1030"	"PYROXD2"	"M1"
"1031"	"FOLH1"	"M1"
"1032"	"DHRS13"	"M5"
"1033"	"PANX1"	"M1"
"1034"	"H2BC12"	"M5"
"1035"	"PKHD1"	"M1"
"1036"	"CD93"	"M3"
"1037"	"HMCN1"	"M1"
"1038"	"CXCR4"	"M6"
"1039"	"SLC16A10"	"M1"
"1040"	"SRPX"	"M2"
"1041"	"ANTXR1"	"M2"
"1042"	"SNORC"	"M1"
"1043"	"VCAN"	"M4"
"1044"	"IER5"	"M6"
"1045"	"DBP"	"M1"
"1046"	"SMPD3"	"M1"
"1047"	"TRABD2B"	"M1"
"1048"	"ANGPTL2"	"M2"
"1049"	"FCGR2B"	"M3"
"1050"	"PANX2"	"M1"
"1051"	"ADAMTS4"	"M4"
"1052"	"FSCN1"	"M3"
"1053"	"BBOX1"	"M1"
"1054"	"TPRG1"	"M1"
"1055"	"KRT7"	"M2"
"1056"	"RNASE1"	"M3"
"1057"	"GDF15"	"M4"
"1058"	"IFI27"	"Not.Correlated"
"1059"	"COL12A1"	"M2"
"1060"	"FUT6"	"M1"
"1061"	"SERPINB8"	"M1"
"1062"	"TNC"	"M1"
"1063"	"SYNE4"	"M1"
"1064"	"ALPK2"	"Not.Correlated"
"1065"	"SCUBE1"	"Not.Correlated"
"1066"	"SLC6A16"	"M1"
"1067"	"MLIP"	"M1"
"1068"	"ADGRG7"	"M1"
"1069"	"TNFRSF11B"	"M1"
"1070"	"CSF1R"	"M3"
"1071"	"FMNL2"	"M3"
"1072"	"THBD"	"M1"
"1073"	"S1PR3"	"M2"
"1074"	"FGF21"	"M6"
"1075"	"TRPV4"	"M1"
"1076"	"OAS3"	"Not.Correlated"
"1077"	"SLC16A3"	"M4"
"1078"	"PEX11G"	"M1"
"1079"	"MAP1B"	"M2"
"1080"	"INHBB"	"Not.Correlated"
"1081"	"CAMK2B"	"M1"
"1082"	"STEAP2"	"M1"
"1083"	"KRT13"	"Not.Correlated"
"1084"	"NPB"	"M1"
"1085"	"NIPAL1"	"M1"
"1086"	"CYP1A1"	"M1"
"1087"	"VWF"	"M3"
"1088"	"MS4A7"	"M3"
"1089"	"ISG20"	"M1"
"1090"	"SOD3"	"M2"
"1091"	"GJA4"	"M1"
"1092"	"CLTRN"	"M1"
"1093"	"AKR1C8"	"M1"
"1094"	"NPIPB15"	"Not.Correlated"
"1095"	"BTNL9"	"M3"
"1096"	"ARL4C"	"M6"
"1097"	"LRCOL1"	"M1"
"1098"	"SUGCT"	"M1"
"1099"	"GRB7"	"M1"
"1100"	"PDLIM3"	"M2"
"1101"	"KNDC1"	"M5"
"1102"	"SYTL2"	"M2"
"1103"	"CLIP4"	"M1"
"1104"	"GLA"	"M1"
"1105"	"OAS2"	"Not.Correlated"
"1106"	"MRC2"	"M2"
"1107"	"GALNT18"	"M1"
"1108"	"SSTR1"	"M1"
"1109"	"TSPAN7"	"M3"
"1110"	"IFIT2"	"M1"
"1111"	"VCAM1"	"M2"
"1112"	"APLNR"	"M1"
"1113"	"USP43"	"Not.Correlated"
"1114"	"IRAK3"	"M1"
"1115"	"ADAMTS9"	"M4"
"1116"	"SPX"	"M1"
"1117"	"IL1RL1"	"M1"
"1118"	"ENTPD7"	"M1"
"1119"	"TEAD2"	"M1"
"1120"	"CLEC3B"	"M3"
"1121"	"ARMH1"	"M1"
"1122"	"FCER1G"	"M3"
"1123"	"TRIM15"	"M4"
"1124"	"RNF165"	"M1"
"1125"	"EPO"	"M5"
"1126"	"SOWAHB"	"M1"
"1127"	"EHD3"	"M3"
"1128"	"CBFA2T3"	"M1"
"1129"	"DKK3"	"M2"
"1130"	"CAVIN2"	"M3"
"1131"	"HK3"	"M3"
"1132"	"CYGB"	"M5"
"1133"	"GPNMB"	"M3"
"1134"	"TMPRSS9"	"M1"
"1135"	"LGALS9"	"M3"
"1136"	"LGALS3"	"M2"
"1137"	"ENPP7"	"Not.Correlated"
"1138"	"PLEK2"	"Not.Correlated"
"1139"	"KCNB1"	"Not.Correlated"
"1140"	"SLCO1A2"	"M1"
"1141"	"ASPA"	"M1"
"1142"	"CFAP70"	"M1"
"1143"	"X.292"	"M1"
"1144"	"HLA.DQB1"	"M2"
"1145"	"SDCBP2"	"M1"
"1146"	"DNM1"	"M1"
"1147"	"MMD"	"M1"
"1148"	"FICD"	"M1"
"1149"	"SLC12A8"	"Not.Correlated"
"1150"	"KDELR3"	"M1"
"1151"	"KCNK1"	"M1"
"1152"	"EPB41L1"	"Not.Correlated"
"1153"	"ROBO4"	"M3"
"1154"	"LMOD1"	"M2"
"1155"	"ASNS"	"M1"
"1156"	"SLA"	"M1"
"1157"	"NPR3"	"Not.Correlated"
"1158"	"CNTFR"	"M1"
"1159"	"SULT1E1"	"M1"
"1160"	"NAT1"	"M1"
"1161"	"IP6K3"	"Not.Correlated"
"1162"	"CNGA1"	"M1"
"1163"	"ENPP2"	"Not.Correlated"
"1164"	"BACH2"	"Not.Correlated"
"1165"	"SKAP1"	"M1"
"1166"	"NOS3"	"M3"
"1167"	"USH2A"	"M1"
"1168"	"CLDN5"	"M3"
"1169"	"DCHS1"	"M3"
"1170"	"EFNB2"	"M3"
"1171"	"MARCO"	"M3"
"1172"	"CSTA"	"Not.Correlated"
"1173"	"AQP11"	"M1"
"1174"	"COL7A1"	"Not.Correlated"
"1175"	"NRP2"	"M3"
"1176"	"NUDT13"	"M1"
"1177"	"RRS1"	"M1"
"1178"	"GSTT2B"	"M1"
"1179"	"RUNDC3B"	"M1"
"1180"	"PCOLCE2"	"M1"
"1181"	"GPRIN3"	"M4"
"1182"	"CFP"	"M3"
"1183"	"ADGRV1"	"M1"
"1184"	"HEPACAM"	"M1"
"1185"	"METRNL"	"M4"
"1186"	"DPYSL3"	"M2"
"1187"	"HSPA6"	"M6"
"1188"	"MPEG1"	"M3"
"1189"	"LTBP2"	"M2"
"1190"	"ACP5"	"M3"
"1191"	"RELB"	"M4"
"1192"	"LMCD1"	"M2"
"1193"	"IL2RB"	"M1"
"1194"	"SELE"	"M1"
"1195"	"GSTM3"	"Not.Correlated"
"1196"	"GDF2"	"M1"
"1197"	"BMAL2"	"M1"
"1198"	"AVIL"	"M1"
"1199"	"PRODH"	"Not.Correlated"
"1200"	"NRG1"	"Not.Correlated"
"1201"	"HILPDA"	"M4"
"1202"	"KLHL3"	"M1"
"1203"	"USP2"	"M1"
"1204"	"ADRA2B"	"M1"
"1205"	"LBX2"	"M1"
"1206"	"NYNRIN"	"M1"
"1207"	"ABCC11"	"M2"
"1208"	"PDE4B"	"M4"
"1209"	"JAK3"	"M1"
"1210"	"BACE2"	"M1"
"1211"	"FCGR2A"	"M1"
"1212"	"HSD17B3"	"M5"
"1213"	"CLEC2B"	"M6"
"1214"	"ZAP70"	"M1"
"1215"	"COL16A1"	"M2"
"1216"	"ICA1"	"Not.Correlated"
"1217"	"TTC22"	"M1"
"1218"	"SORCS2"	"M1"
"1219"	"MYCL"	"M1"
"1220"	"SPTBN5"	"M1"
"1221"	"PAMR1"	"M2"
"1222"	"PRMT6"	"Not.Correlated"
"1223"	"FAM180A"	"M2"
"1224"	"FGD2"	"M3"
"1225"	"LYRM9"	"M1"
"1226"	"MYOF"	"M2"
"1227"	"FITM1"	"M1"
"1228"	"RGS16"	"M6"
"1229"	"GPAT3"	"M1"
"1230"	"CELSR2"	"M1"
"1231"	"THEMIS2"	"M3"
"1232"	"LSMEM1"	"M3"
"1233"	"SERPINE2"	"M2"
"1234"	"AXL"	"M3"
"1235"	"RAB31"	"M3"
"1236"	"ATAD3C"	"Not.Correlated"
"1237"	"TNFRSF21"	"M1"
"1238"	"CLEC1B"	"M3"
"1239"	"LONRF2"	"M1"
"1240"	"NPR1"	"M3"
"1241"	"IDO2"	"M1"
"1242"	"ADRB2"	"M6"
"1243"	"SLCO4C1"	"M1"
"1244"	"ZIC1"	"M1"
"1245"	"HLA.DMB"	"M2"
"1246"	"KCNN2"	"M1"
"1247"	"CYBB"	"M3"
"1248"	"VSIG4"	"M3"
"1249"	"KLHDC7A"	"M1"
"1250"	"ISLR"	"M2"
"1251"	"KLF4"	"M1"
"1252"	"FMO2"	"M2"
"1253"	"F2RL1"	"M1"
"1254"	"NEXN"	"M2"
"1255"	"ERG"	"M3"
"1256"	"B3GAT1"	"M1"
"1257"	"SUSD3"	"M1"
"1258"	"OVGP1"	"M1"
"1259"	"UBXN10"	"M1"
"1260"	"SPI1"	"M3"
"1261"	"X.164"	"Not.Correlated"
"1262"	"TEDC1"	"M1"
"1263"	"PLK3"	"M4"
"1264"	"LGI4"	"M1"
"1265"	"CORO2A"	"Not.Correlated"
"1266"	"MXRA5"	"M2"
"1267"	"TSPAN8"	"M1"
"1268"	"NOCT"	"M6"
"1269"	"NECAB2"	"M1"
"1270"	"ADCY10"	"M1"
"1271"	"SLC1A5"	"M1"
"1272"	"TMEM139"	"M1"
"1273"	"GPR153"	"M1"
"1274"	"IL22RA1"	"M1"
"1275"	"SAMD12"	"M1"
"1276"	"CCL5"	"M1"
"1277"	"FNDC5"	"M1"
"1278"	"MTMR11"	"M1"
"1279"	"ARHGAP15"	"M2"
"1280"	"NPHP4"	"Not.Correlated"
"1281"	"KCTD14"	"M1"
"1282"	"ADGRL4"	"M3"
"1283"	"PLEKHH2"	"M2"
"1284"	"ZNF334"	"M1"
"1285"	"PDGFA"	"M1"
"1286"	"TICAM2"	"M1"
"1287"	"PRR22"	"M1"
"1288"	"STMN1"	"M3"
"1289"	"UTS2"	"M1"
"1290"	"OASL"	"Not.Correlated"
"1291"	"PTPRE"	"M4"
"1292"	"GIMAP8"	"M3"
"1293"	"SNAI2"	"M5"
"1294"	"KLRK1"	"M1"
"1295"	"NDUFA4L2"	"M1"
"1296"	"S1PR2"	"M1"
"1297"	"PDE4D"	"M4"
"1298"	"TTC6"	"M1"
"1299"	"ENO2"	"M1"
"1300"	"ANGPTL1"	"M1"
"1301"	"LCN2"	"M1"
"1302"	"NOTUM"	"M1"
"1303"	"MCM6"	"M1"
"1304"	"ITGA3"	"M2"
"1305"	"RAC3"	"M1"
"1306"	"DNAJA4"	"M6"
"1307"	"TBC1D3L"	"M1"
"1308"	"MAP1LC3B2"	"M1"
"1309"	"UBD"	"M2"
"1310"	"HEYL"	"M2"
"1311"	"HLA.DQA1"	"M2"
"1312"	"TNFAIP8"	"M1"
"1313"	"DPF3"	"M1"
"1314"	"CYP17A1"	"Not.Correlated"
"1315"	"ZNF577"	"M5"
"1316"	"AHNAK2"	"M1"
"1317"	"CYTIP"	"M6"
"1318"	"SEMA6D"	"M1"
"1319"	"PLVAP"	"M2"
"1320"	"LILRB2"	"M3"
"1321"	"UCP2"	"M3"
"1322"	"SLC29A4"	"Not.Correlated"
"1323"	"GBP5"	"M1"
"1324"	"KLRC4.KLRK1"	"M1"
"1325"	"HSPA2"	"M2"
"1326"	"HLA.G"	"Not.Correlated"
"1327"	"CCDC80"	"M2"
"1328"	"ALOX5"	"M1"
"1329"	"SMIM3"	"M1"
"1330"	"CHST9"	"M1"
"1331"	"ST6GALNAC4"	"M1"
"1332"	"KLHL29"	"M1"
"1333"	"PNMA6A"	"M1"
"1334"	"SLC7A7"	"M3"
"1335"	"LOXL2"	"M2"
"1336"	"CEL"	"Not.Correlated"
"1337"	"CLEC7A"	"M3"
"1338"	"PLAT"	"M2"
"1339"	"GIMAP6"	"M3"
"1340"	"TC2N"	"M1"
"1341"	"MAMLD1"	"M5"
"1342"	"PYCR1"	"M1"
"1343"	"FBLN2"	"M2"
"1344"	"LILRB1"	"M3"
"1345"	"FOSB"	"M6"
"1346"	"ACTG2"	"Not.Correlated"
"1347"	"SFRP5"	"M2"
"1348"	"DERL3"	"M1"
"1349"	"PRF1"	"M1"
"1350"	"RFLNB"	"M3"
"1351"	"FCGBP"	"Not.Correlated"
"1352"	"IL7R"	"M2"
"1353"	"SOX4"	"M4"
"1354"	"ADM2"	"M1"
"1355"	"IL27"	"M1"
"1356"	"PTGS2"	"M6"
"1357"	"BRCA1"	"M1"
"1358"	"TMEM100"	"Not.Correlated"
"1359"	"SCG5"	"M1"
"1360"	"LRAT"	"M1"
"1361"	"CDH19"	"M2"
"1362"	"RSPO3"	"M1"
"1363"	"OLFML1"	"M1"
"1364"	"MRGPRF"	"M1"
"1365"	"BICC1"	"M2"
"1366"	"PAPLN"	"M2"
"1367"	"VSNL1"	"M1"
"1368"	"TEK"	"M3"
"1369"	"EPSTI1"	"Not.Correlated"
"1370"	"FPR1"	"M1"
"1371"	"IL1R2"	"M1"
"1372"	"EVC"	"Not.Correlated"
"1373"	"ZG16"	"M1"
"1374"	"VLDLR"	"M1"
"1375"	"AGBL2"	"M1"
"1376"	"SLC7A8"	"M3"
"1377"	"CD38"	"M1"
"1378"	"CXCL8"	"M4"
