,dbs,evidence type,methods,ntissues,pmids,symbol1,symbol2,uniprot1,uniprot2
353,,exp,coexpression,0,,THY1,THY1,xxxxxx,xxxxxx
354,,exp,coexpression,0,,COL6A3,COL6A3,xxxxxx,xxxxxx
355,,exp,coexpression,0,,CLEC3B,CLEC3B,xxxxxx,xxxxxx
356,,exp,coexpression,0,,RGS2,RGS2,xxxxxx,xxxxxx
357,,exp,coexpression,0,,CD14,MS4A6A,xxxxxx,xxxxxx
358,,exp,coexpression,0,,C1QA,STAB1,xxxxxx,xxxxxx
359,,exp,coexpression,0,,HGF,HGF,xxxxxx,xxxxxx
360,,exp,coexpression,0,,RGS1,RGS1,xxxxxx,xxxxxx
361,,exp,coexpression,0,,BTG2,BTG2,xxxxxx,xxxxxx
362,,exp,coexpression,0,,FIBIN,FIBIN,xxxxxx,xxxxxx
363,,exp,coexpression,0,,CD163,LYVE1,xxxxxx,xxxxxx
364,,exp,coexpression,0,,APOD,APOD,xxxxxx,xxxxxx
365,,exp,coexpression,0,,GSTM2,GSTM2,xxxxxx,xxxxxx
366,,exp,coexpression,0,,CD163,CD163,xxxxxx,xxxxxx
367,,exp,coexpression,0,,THBS1,THBS1,xxxxxx,xxxxxx
368,,exp,coexpression,0,,TSC22D3,TSC22D3,xxxxxx,xxxxxx
369,,exp,coexpression,0,,C1QC,STAB1,xxxxxx,xxxxxx
370,,exp,coexpression,0,,SRGN,SRGN,xxxxxx,xxxxxx
371,,exp,coexpression,0,,HLA.DQA1,HLA.DQB1,xxxxxx,xxxxxx
372,,exp,coexpression,0,,FAM20A,FAM20A,xxxxxx,xxxxxx
373,,exp,coexpression,0,,GFRA1,GFRA1,xxxxxx,xxxxxx
374,,exp,coexpression,0,,ADAMTS9,SOCS3,xxxxxx,xxxxxx
375,,exp,coexpression,0,,CD68,F13A1,xxxxxx,xxxxxx
376,,exp,coexpression,0,,C1QA,FCGR2A,xxxxxx,xxxxxx
377,,exp,coexpression,0,,PDLIM3,PDLIM3,xxxxxx,xxxxxx
378,,exp,coexpression,0,,CD163,LYZ,xxxxxx,xxxxxx
379,,exp,coexpression,0,,RIPOR3,RIPOR3,xxxxxx,xxxxxx
380,,exp,coexpression,0,,ADM,ADM,xxxxxx,xxxxxx
381,,exp,coexpression,0,,ACTA2,MYH11,xxxxxx,xxxxxx
382,,exp,coexpression,0,,SOCS3,SOCS3,xxxxxx,xxxxxx
383,,exp,coexpression,0,,S100A9,S100A9,xxxxxx,xxxxxx
384,,exp,coexpression,0,,SPRY1,SPRY1,xxxxxx,xxxxxx
385,,exp,coexpression,0,,C1QA,CD163,xxxxxx,xxxxxx
386,,exp,coexpression,0,,BGN,BGN,xxxxxx,xxxxxx
387,,exp,coexpression,0,,S100A9,SLC11A1,xxxxxx,xxxxxx
388,,exp,coexpression,0,,CDKN1C,CDKN1C,xxxxxx,xxxxxx
389,,exp,coexpression,0,,NR4A2,NR4A2,xxxxxx,xxxxxx
390,,exp,coexpression,0,,CXCR4,CXCR4,xxxxxx,xxxxxx
391,,exp,coexpression,0,,ITGAX,ITGAX,xxxxxx,xxxxxx
392,,exp,coexpression,0,,C1QC,CD68,xxxxxx,xxxxxx
393,,exp,coexpression,0,,CCDC80,COL3A1,xxxxxx,xxxxxx
394,,exp,coexpression,0,,C1QB,FCGR2A,xxxxxx,xxxxxx
395,,exp,coexpression,0,,CCDC80,CCDC80,xxxxxx,xxxxxx
396,,exp,coexpression,0,,GADD45B,ZFP36,xxxxxx,xxxxxx
397,,exp,coexpression,0,,DCN,DCN,xxxxxx,xxxxxx
398,,exp,coexpression,0,,F3,F3,xxxxxx,xxxxxx
399,,exp,coexpression,0,,LYZ,LYZ,xxxxxx,xxxxxx
