"genes"	"modules"
"809"	"RPS4Y1"	"Not.Correlated"
"810"	"TFF3"	"M8"
"811"	"TBX3"	"M4"
"812"	"PFKFB4"	"M2"
"813"	"LGR4"	"M8"
"814"	"MEI1"	"M9"
"815"	"LCN12"	"Not.Correlated"
"816"	"HMBS"	"M7"
"817"	"THY1"	"M4"
"818"	"COL27A1"	"M4"
"819"	"EML6"	"M2"
"820"	"SLC7A2"	"M1"
"821"	"FFAR2"	"M2"
"822"	"NEXN"	"M1"
"823"	"VLDLR"	"M4"
"824"	"KYNU"	"M3"
"825"	"HCAR3"	"M3"
"826"	"CEACAM4"	"M2"
"827"	"SNAI2"	"M1"
"828"	"ITGA2B"	"Not.Correlated"
"829"	"PLA2R1"	"M4"
"830"	"KDM5D"	"Not.Correlated"
"831"	"TAC1"	"M6"
"832"	"MCOLN2"	"M5"
"833"	"PROCR"	"M5"
"834"	"SLC24A4"	"M2"
"835"	"IQCN"	"Not.Correlated"
"836"	"SCML4"	"M5"
"837"	"BAG3"	"M8"
"838"	"RBP1"	"M4"
"839"	"KRT8"	"M4"
"840"	"EOMES"	"M1"
"841"	"RAD52"	"M8"
"842"	"HMGB3"	"M7"
"843"	"MCM2"	"M7"
"844"	"HMCN1"	"M4"
"845"	"GK"	"M2"
"846"	"SIGLEC16"	"M3"
"847"	"PYHIN1"	"M1"
"848"	"FBXO32"	"M6"
"849"	"BCL6B"	"Not.Correlated"
"850"	"HPGD"	"M2"
"851"	"TPBG"	"M7"
"852"	"IL1RAP"	"M2"
"853"	"ISG15"	"M6"
"854"	"FABP5"	"M3"
"855"	"BACH2"	"M5"
"856"	"CRABP1"	"Not.Correlated"
"857"	"TCF19"	"M7"
"858"	"PLB1"	"M2"
"859"	"PROK2"	"M2"
"860"	"TYMS"	"M7"
"861"	"MYH10"	"M1"
"862"	"GGTA1"	"M3"
"863"	"RPS26"	"Not.Correlated"
"864"	"CHI3L2"	"M5"
"865"	"NTRK2"	"M4"
"866"	"PHYHIP"	"M1"
"867"	"FOXM1"	"M7"
"868"	"SRPX2"	"M1"
"869"	"DSP"	"Not.Correlated"
"870"	"AASS"	"M1"
"871"	"P2RX7"	"M6"
"872"	"DCN"	"M1"
"873"	"HCAR2"	"M3"
"874"	"SPAG5"	"M7"
"875"	"CEACAM1"	"M2"
"876"	"CDH1"	"M2"
"877"	"CSF2RA"	"M2"
"878"	"RRM2"	"M7"
"879"	"SLC38A5"	"M9"
"880"	"GDPD3"	"M8"
"881"	"CD3D"	"M1"
"882"	"TOGARAM2"	"M1"
"883"	"CAVIN3"	"M4"
"884"	"CACNA1D"	"M1"
"885"	"TSPAN32"	"M8"
"886"	"ERRFI1"	"M1"
"887"	"ADGRG5"	"M1"
"888"	"MMP8"	"M7"
"889"	"ZNF449"	"M8"
"890"	"CBLN3"	"M5"
"891"	"OLFML2B"	"M3"
"892"	"GUCY1A2"	"M4"
"893"	"LILRA4"	"M5"
"894"	"PDE4D"	"M6"
"895"	"PPBP"	"Not.Correlated"
"896"	"CFD"	"M3"
"897"	"ZDHHC11B"	"M2"
"898"	"S100P"	"M2"
"899"	"HAL"	"M2"
"900"	"MROH6"	"M2"
"901"	"KLRF1"	"Not.Correlated"
"902"	"HLF"	"M1"
"903"	"CDKN1C"	"M1"
"904"	"SPTB"	"M7"
"905"	"JADE3"	"M5"
"906"	"COL4A5"	"M1"
"907"	"MRGPRF"	"M4"
"908"	"LEF1"	"M1"
"909"	"SIT1"	"M5"
"910"	"ZNF831"	"M5"
"911"	"COL8A2"	"M4"
"912"	"GPM6A"	"M1"
"913"	"NQO1"	"M3"
"914"	"MATK"	"M1"
"915"	"NPAS2"	"M1"
"916"	"RASD1"	"M6"
"917"	"ADGRG1"	"Not.Correlated"
"918"	"TIGIT"	"M1"
"919"	"VPREB3"	"M5"
"920"	"BCL11B"	"M1"
"921"	"LTBP1"	"M1"
"922"	"HGF"	"M4"
"923"	"MAOA"	"M1"
"924"	"GPR153"	"Not.Correlated"
"925"	"CDHR1"	"M2"
"926"	"FEN1"	"M7"
"927"	"SOX17"	"M1"
"928"	"C14orf132"	"M1"
"929"	"CELF6"	"M8"
"930"	"HAPLN3"	"M6"
"931"	"KLHL29"	"M4"
"932"	"RECQL4"	"M7"
"933"	"LRRC37A"	"Not.Correlated"
"934"	"MPO"	"M7"
"935"	"LRP4"	"M1"
"936"	"ZNF441"	"M8"
"937"	"PGM5"	"M8"
"938"	"X.109"	"M1"
"939"	"GSTM3"	"Not.Correlated"
"940"	"ASS1"	"M1"
"941"	"RNASE4"	"M1"
"942"	"ADRA2A"	"M6"
"943"	"NINL"	"M1"
"944"	"TOP2A"	"M7"
"945"	"P2RX6"	"M4"
"946"	"CELSR1"	"M5"
"947"	"FXYD6.FXYD2"	"M1"
"948"	"IL1B"	"M1"
"949"	"ATP8B4"	"M3"
"950"	"IL2RA"	"M6"
"951"	"PER3"	"Not.Correlated"
"952"	"F5"	"M2"
"953"	"ME1"	"M3"
"954"	"EPPK1"	"M6"
"955"	"SEMA3C"	"M4"
"956"	"COL9A2"	"M2"
"957"	"ADRA2B"	"M4"
"958"	"CCDC68"	"M6"
"959"	"CEBPA"	"M3"
"960"	"EAF2"	"M9"
"961"	"PLIN4"	"M2"
"962"	"HPSE"	"M3"
"963"	"CD5"	"M5"
"964"	"KCNJ5"	"M8"
"965"	"FRMD3"	"M8"
"966"	"NCAPG2"	"M7"
"967"	"DDAH1"	"M4"
"968"	"UNC5C"	"M4"
"969"	"NKD1"	"M4"
"970"	"SFRP1"	"M4"
"971"	"ECM1"	"M4"
"972"	"RGCC"	"M1"
"973"	"TUBB4A"	"Not.Correlated"
"974"	"CYGB"	"M4"
"975"	"CXCR6"	"M4"
"976"	"ZNF503"	"M1"
"977"	"ABCB4"	"M5"
"978"	"SERPINA3"	"M2"
"979"	"BST1"	"M2"
"980"	"TDGF1"	"Not.Correlated"
"981"	"EFNA5"	"M4"
"982"	"BUB1"	"M7"
"983"	"RASL11A"	"M1"
"984"	"CLEC17A"	"M5"
"985"	"SCAMP5"	"M9"
"986"	"FOXRED2"	"M3"
"987"	"BTLA"	"M5"
"988"	"CCR5"	"M1"
"989"	"X.36"	"Not.Correlated"
"990"	"SEMA5A"	"M4"
"991"	"IGSF21"	"M3"
"992"	"TNFRSF10C"	"M2"
"993"	"IKZF2"	"M2"
"994"	"ITGA11"	"M4"
"995"	"EDNRA"	"M4"
"996"	"ECHDC3"	"M6"
"997"	"EPHA2"	"Not.Correlated"
"998"	"CCNA2"	"M7"
"999"	"TBX21"	"M1"
"1000"	"BPGM"	"M7"
"1001"	"ERMN"	"M8"
"1002"	"ETV1"	"M4"
"1003"	"H1.2"	"M9"
"1004"	"PRC1"	"M7"
"1005"	"ARHGAP8"	"M5"
"1006"	"EDN1"	"M4"
"1007"	"QPCT"	"M2"
"1008"	"NPR3"	"M1"
"1009"	"FCAR"	"M2"
"1010"	"TMEM119"	"M8"
"1011"	"GPAT2"	"Not.Correlated"
"1012"	"GPR171"	"M6"
"1013"	"TREML2"	"M5"
"1014"	"LTBP2"	"M1"
"1015"	"PTPN13"	"M6"
"1016"	"SPIC"	"M3"
"1017"	"EVA1A"	"M4"
"1018"	"TUBB1"	"Not.Correlated"
"1019"	"CABP4"	"M3"
"1020"	"DEPTOR"	"M1"
"1021"	"MTARC1"	"M2"
"1022"	"INMT"	"M1"
"1023"	"RASGRP1"	"M1"
"1024"	"PKMYT1"	"M7"
"1025"	"THNSL2"	"M3"
"1026"	"C12orf60"	"M1"
"1027"	"PTX3"	"Not.Correlated"
"1028"	"NCAPG"	"M7"
"1029"	"NPTX2"	"M6"
"1030"	"HSPA12A"	"Not.Correlated"
"1031"	"GTF2H2"	"Not.Correlated"
"1032"	"MAP3K15"	"M1"
"1033"	"MCF2L"	"M6"
"1034"	"NRIP2"	"M4"
"1035"	"TRHDE"	"M1"
"1036"	"X.43"	"M8"
"1037"	"CATSPER2"	"M3"
"1038"	"RACGAP1"	"M7"
"1039"	"ADAMTSL2"	"M1"
"1040"	"TSHZ2"	"M4"
"1041"	"BCAT1"	"M3"
"1042"	"VWA1"	"M4"
"1043"	"ZNF704"	"M4"
"1044"	"G0S2"	"M6"
"1045"	"KCND3"	"M4"
"1046"	"FOLR2"	"M3"
"1047"	"GUCY1A1"	"M6"
"1048"	"PTN"	"M4"
"1049"	"FCGBP"	"Not.Correlated"
"1050"	"RAMP2"	"M8"
"1051"	"SERPINE1"	"M1"
"1052"	"CAMK4"	"M1"
"1053"	"GEM"	"M2"
"1054"	"SAMD3"	"M1"
"1055"	"MILR1"	"M3"
"1056"	"CD3G"	"M1"
"1057"	"MAP1B"	"M1"
"1058"	"FADS2"	"Not.Correlated"
"1059"	"SLC2A5"	"M9"
"1060"	"CADM3"	"Not.Correlated"
"1061"	"CDH4"	"M1"
"1062"	"CISH"	"M1"
"1063"	"GPER1"	"M6"
"1064"	"CHST9"	"M1"
"1065"	"WNK2"	"M8"
"1066"	"MET"	"M8"
"1067"	"CAMK2N1"	"M4"
"1068"	"ZMYND15"	"M3"
"1069"	"P2RY10"	"M5"
"1070"	"SHROOM3"	"M4"
"1071"	"CHST1"	"M6"
"1072"	"GP1BB"	"M5"
"1073"	"AOX1"	"M1"
"1074"	"TLR5"	"M2"
"1075"	"LCN2"	"M7"
"1076"	"BOC"	"M4"
"1077"	"VIP"	"M8"
"1078"	"TNFRSF4"	"M6"
"1079"	"RAB6B"	"M8"
"1080"	"FIBIN"	"M1"
"1081"	"KCNJ8"	"M1"
"1082"	"IL1RN"	"M2"
"1083"	"CSRP2"	"M4"
"1084"	"C19orf38"	"M2"
"1085"	"SLAMF1"	"M1"
"1086"	"MAPK10"	"M4"
"1087"	"SOCS1"	"M6"
"1088"	"PXYLP1"	"M2"
"1089"	"NTNG2"	"M2"
"1090"	"OLFML1"	"M4"
"1091"	"SH2D1A"	"M1"
"1092"	"DCLK1"	"M1"
"1093"	"MYOM2"	"M2"
"1094"	"GPR18"	"M5"
"1095"	"P2RY1"	"M3"
"1096"	"COL13A1"	"M1"
"1097"	"PLD4"	"M5"
"1098"	"NEB"	"Not.Correlated"
"1099"	"TENM3"	"M1"
"1100"	"CYP21A2"	"Not.Correlated"
"1101"	"TRMT9B"	"M1"
"1102"	"RGPD2"	"Not.Correlated"
"1103"	"THBS2"	"M4"
"1104"	"S100B"	"M3"
"1105"	"ARL4D"	"M4"
"1106"	"BEGAIN"	"Not.Correlated"
"1107"	"CALCRL"	"M8"
"1108"	"TMEM150C"	"M1"
"1109"	"DSC2"	"M3"
"1110"	"DDX3Y"	"Not.Correlated"
"1111"	"CHI3L1"	"M5"
"1112"	"PDGFB"	"M4"
"1113"	"ZDHHC11"	"M2"
"1114"	"GNA15"	"M3"
"1115"	"ASPA"	"M4"
"1116"	"CNTNAP3"	"M2"
"1117"	"POTEE"	"M3"
"1118"	"ABI3BP"	"M2"
"1119"	"AVPI1"	"M1"
"1120"	"EXOC3L4"	"M6"
"1121"	"EFCC1"	"M7"
"1122"	"GZMB"	"Not.Correlated"
"1123"	"HP"	"M2"
"1124"	"NLRP3"	"M3"
"1125"	"KEL"	"M1"
"1126"	"ACTG2"	"M1"
"1127"	"LURAP1L"	"M4"
"1128"	"ASB9"	"M1"
"1129"	"CDKN2B"	"M7"
"1130"	"SH2D2A"	"Not.Correlated"
"1131"	"C3"	"Not.Correlated"
"1132"	"ADGRG6"	"M3"
"1133"	"DACT1"	"M4"
"1134"	"ABCC9"	"M1"
"1135"	"CSTA"	"M2"
"1136"	"FBP1"	"M3"
"1137"	"CARMIL1"	"M6"
"1138"	"SPAG4"	"M9"
"1139"	"LAX1"	"M9"
"1140"	"MME"	"M2"
"1141"	"PLK1"	"M7"
"1142"	"TFCP2L1"	"M6"
"1143"	"CDK1"	"M7"
"1144"	"SUCNR1"	"M3"
"1145"	"TMCC2"	"M7"
"1146"	"OLFM4"	"M7"
"1147"	"ST6GALNAC1"	"Not.Correlated"
"1148"	"FBLN2"	"M5"
"1149"	"SIRPG"	"M1"
"1150"	"RGPD1"	"Not.Correlated"
"1151"	"IL33"	"M4"
"1152"	"CDA"	"M2"
"1153"	"FAM222A"	"M8"
"1154"	"CCNB1"	"M7"
"1155"	"NCAM1"	"M5"
"1156"	"X.244"	"M2"
"1157"	"NR2F1"	"M4"
"1158"	"PLIN5"	"M2"
"1159"	"ALAS2"	"M7"
"1160"	"FGFR3"	"Not.Correlated"
"1161"	"MDGA1"	"Not.Correlated"
"1162"	"LGR6"	"M4"
"1163"	"CKB"	"M1"
"1164"	"UBE2S"	"M7"
"1165"	"SPOCK1"	"M4"
"1166"	"PDGFC"	"M3"
"1167"	"NUSAP1"	"M7"
"1168"	"PGAM2"	"M5"
"1169"	"CPT1C"	"M7"
"1170"	"FABP3"	"M3"
"1171"	"SLCO4A1"	"M2"
"1172"	"CD248"	"M4"
"1173"	"TREM1"	"M2"
"1174"	"HSPB6"	"M1"
"1175"	"CLEC4A"	"M2"
"1176"	"IL21R"	"M1"
"1177"	"GZMM"	"M1"
"1178"	"TBC1D3L"	"Not.Correlated"
"1179"	"C1QTNF7"	"M4"
"1180"	"KCNC3"	"M3"
"1181"	"SLC16A6"	"M2"
"1182"	"KCNN3"	"M9"
"1183"	"PHYHD1"	"M1"
"1184"	"ARMH1"	"M5"
"1185"	"APCDD1"	"M1"
"1186"	"FPR3"	"M9"
"1187"	"SHCBP1"	"M7"
"1188"	"E2F2"	"M7"
"1189"	"TDRD9"	"M2"
"1190"	"NLRP12"	"M2"
"1191"	"TPX2"	"M7"
"1192"	"TDRD10"	"M8"
"1193"	"PDE4C"	"M1"
"1194"	"PIF1"	"M7"
"1195"	"DACT3"	"M4"
"1196"	"TMEM86A"	"M3"
"1197"	"SEMA3B"	"M4"
"1198"	"CNTNAP3B"	"M1"
"1199"	"RNASE2"	"M2"
"1200"	"BICDL1"	"M1"
"1201"	"IER5L"	"M8"
"1202"	"GCNA"	"M8"
"1203"	"TNFSF8"	"M6"
"1204"	"SAP30"	"M6"
"1205"	"ABCA6"	"M1"
"1206"	"NOSTRIN"	"M1"
"1207"	"CD8B"	"M1"
"1208"	"SCN11A"	"Not.Correlated"
"1209"	"CXCL9"	"M1"
"1210"	"HOPX"	"Not.Correlated"
"1211"	"MYRIP"	"M1"
"1212"	"CKS2"	"M7"
"1213"	"KIF11"	"M7"
"1214"	"X.246"	"M2"
"1215"	"S1PR5"	"M1"
"1216"	"AVIL"	"M8"
"1217"	"MAFF"	"Not.Correlated"
"1218"	"TRABD2A"	"M1"
"1219"	"UBD"	"M1"
"1220"	"B3GNT8"	"M2"
"1221"	"SYNM"	"Not.Correlated"
"1222"	"ROR2"	"M4"
"1223"	"PTGIR"	"M4"
"1224"	"GFRA1"	"M2"
"1225"	"ASB2"	"M1"
"1226"	"CD160"	"M1"
"1227"	"RGS16"	"M2"
"1228"	"GPR55"	"Not.Correlated"
"1229"	"PTGDR"	"M1"
"1230"	"TLN2"	"M1"
"1231"	"CROCC2"	"Not.Correlated"
"1232"	"CENPF"	"M7"
"1233"	"MRAP2"	"M1"
"1234"	"CLEC1A"	"Not.Correlated"
"1235"	"TNFRSF17"	"M9"
"1236"	"TMEM144"	"M3"
"1237"	"CDC6"	"M7"
"1238"	"ADAMTS6"	"M8"
"1239"	"FUT7"	"M2"
"1240"	"EGFLAM"	"M4"
"1241"	"RARB"	"M1"
"1242"	"LTK"	"M2"
"1243"	"HBD"	"M7"
"1244"	"SERPINF2"	"M6"
"1245"	"PSAT1"	"M9"
"1246"	"PHOSPHO1"	"M2"
"1247"	"CA2"	"M7"
"1248"	"RSAD2"	"Not.Correlated"
"1249"	"C10orf105"	"M2"
"1250"	"SH2D1B"	"Not.Correlated"
"1251"	"ANGPTL1"	"M1"
"1252"	"TGFA"	"M3"
"1253"	"GPC4"	"M1"
"1254"	"SIGLEC8"	"M3"
"1255"	"F3"	"M1"
"1256"	"PREX2"	"M1"
"1257"	"SLC14A1"	"Not.Correlated"
"1258"	"DNAH8"	"M2"
