"genes"	"modules"
"835"	"S100A12"	"M5"
"836"	"TNFSF13B"	"M7"
"837"	"ANK2"	"M6"
"838"	"ZNF267"	"M2"
"839"	"SERPINE2"	"M7"
"840"	"NFKBID"	"M2"
"841"	"RIPOR3"	"M3"
"842"	"ITK"	"M1"
"843"	"MS4A14"	"M1"
"844"	"SLC2A6"	"M2"
"845"	"PIP5K1B"	"M1"
"846"	"DSG2"	"M1"
"847"	"FMO5"	"M1"
"848"	"NCF1"	"M5"
"849"	"SPOCD1"	"M2"
"850"	"SYBU"	"M1"
"851"	"ISG15"	"M1"
"852"	"EIF4EBP1"	"M4"
"853"	"SLC26A9"	"M1"
"854"	"SCN4B"	"M1"
"855"	"ADRB1"	"M6"
"856"	"PER2"	"M2"
"857"	"BMF"	"M1"
"858"	"PLA2G2A"	"M6"
"859"	"FBXO32"	"M4"
"860"	"EMID1"	"M3"
"861"	"H1.2"	"M1"
"862"	"OSR1"	"M6"
"863"	"ZDHHC11"	"M8"
"864"	"B4GALNT3"	"M1"
"865"	"ALDH1A2"	"M7"
"866"	"ACADL"	"M1"
"867"	"DUOXA2"	"M1"
"868"	"IER5L"	"M1"
"869"	"MACROD2"	"M1"
"870"	"STAT4"	"M1"
"871"	"HHIP"	"M1"
"872"	"CBS"	"M1"
"873"	"ABCA10"	"M4"
"874"	"SIGLEC10"	"M9"
"875"	"SDF2L1"	"M10"
"876"	"SERPINF2"	"M1"
"877"	"CLEC12A"	"M9"
"878"	"SLC44A4"	"M8"
"879"	"LOXL2"	"M7"
"880"	"SLAMF8"	"M9"
"881"	"LONRF2"	"M2"
"882"	"ALDH1L2"	"M6"
"883"	"MISP"	"M1"
"884"	"KCNMA1"	"M9"
"885"	"DEFA1"	"M5"
"886"	"NTRK3"	"M4"
"887"	"RGN"	"M3"
"888"	"HPN"	"M1"
"889"	"SLC6A14"	"M1"
"890"	"CDH6"	"M1"
"891"	"FLRT2"	"M6"
"892"	"CAMSAP3"	"M1"
"893"	"PLEKHG4"	"M2"
"894"	"CD163L1"	"M9"
"895"	"TRIB3"	"M4"
"896"	"COL13A1"	"M4"
"897"	"CECR2"	"M10"
"898"	"LCN2"	"M4"
"899"	"CR1"	"M5"
"900"	"PXMP4"	"M1"
"901"	"CDS1"	"M1"
"902"	"DEFA3"	"M5"
"903"	"ROBO2"	"M4"
"904"	"GKN2"	"M1"
"905"	"NUAK2"	"M2"
"906"	"MGAM"	"M5"
"907"	"DPEP2"	"M7"
"908"	"GPR176"	"M1"
"909"	"CRTAC1"	"M1"
"910"	"RAB27B"	"M1"
"911"	"ADH1A"	"M4"
"912"	"BOC"	"M6"
"913"	"HMCN2"	"M1"
"914"	"CLEC4E"	"M1"
"915"	"SOSTDC1"	"M4"
"916"	"SLC22A3"	"M1"
"917"	"SHC3"	"M1"
"918"	"ALDH1A3"	"M7"
"919"	"GALNT5"	"M1"
"920"	"GALNT15"	"M1"
"921"	"SIRPB1"	"M3"
"922"	"LRP2BP"	"M1"
"923"	"GSTM5"	"M4"
"924"	"NTN1"	"M1"
"925"	"IRAK2"	"M2"
"926"	"ZBED6"	"M1"
"927"	"SIRPB2"	"M10"
"928"	"LILRA5"	"M5"
"929"	"NCS1"	"M7"
"930"	"KYNU"	"M5"
"931"	"HAPLN3"	"M2"
"932"	"CCR1"	"M5"
"933"	"CRLF1"	"M1"
"934"	"SHANK2"	"M1"
"935"	"HILPDA"	"M1"
"936"	"FAM167A"	"M1"
"937"	"PLA2G4C"	"M1"
"938"	"DNAH11"	"M8"
"939"	"IL6"	"M2"
"940"	"ALKAL2"	"M7"
"941"	"CXADR"	"M1"
"942"	"CCM2L"	"M3"
"943"	"TSPAN8"	"M4"
"944"	"PADI2"	"M5"
"945"	"IGSF6"	"M9"
"946"	"PLAC9"	"M1"
"947"	"RSPO4"	"M1"
"948"	"SLC37A2"	"M9"
"949"	"COL6A5"	"M1"
"950"	"SYNJ2"	"M2"
"951"	"RND1"	"M2"
"952"	"HSD17B6"	"M1"
"953"	"DUSP2"	"M1"
"954"	"ASPN"	"M1"
"955"	"CXCL3"	"M2"
"956"	"TENT5B"	"M1"
"957"	"GADD45G"	"M1"
"958"	"CEP126"	"M8"
"959"	"SLC2A1"	"M1"
"960"	"MDFI"	"M1"
"961"	"HDC"	"M1"
"962"	"AHNAK2"	"M5"
"963"	"N4BP3"	"M1"
"964"	"FABP5"	"M1"
"965"	"NCAM2"	"M3"
"966"	"SCNN1G"	"M1"
"967"	"FRZB"	"M1"
"968"	"FAM13C"	"M4"
"969"	"VANGL2"	"M1"
"970"	"CCDC180"	"M8"
"971"	"SDCBP2"	"M3"
"972"	"TMEM231"	"M8"
"973"	"TSPAN1"	"M8"
"974"	"FPR3"	"M9"
"975"	"PHACTR3"	"M3"
"976"	"CLIC6"	"M8"
"977"	"GSTM1"	"M4"
"978"	"PLIN5"	"M1"
"979"	"PPP1R3C"	"M1"
"980"	"NKG7"	"M1"
"981"	"SLC29A2"	"M1"
"982"	"DEFA1B"	"M5"
"983"	"IFIT1"	"M1"
"984"	"SPEF2"	"M8"
"985"	"ITGB8"	"M2"
"986"	"GRB7"	"M1"
"987"	"IL2RB"	"M1"
"988"	"LRRC25"	"M5"
"989"	"TNFRSF11B"	"M7"
"990"	"CD247"	"M1"
"991"	"TTC21A"	"M8"
"992"	"DACT1"	"M2"
"993"	"FCGBP"	"M1"
"994"	"TJP3"	"M1"
"995"	"GGTLC1"	"M1"
"996"	"CFAP69"	"M8"
"997"	"SNAI2"	"M2"
"998"	"MTARC1"	"M1"
"999"	"CCDC146"	"M8"
"1000"	"PYCR1"	"M4"
"1001"	"SEMA7A"	"M2"
"1002"	"DNAH5"	"M8"
"1003"	"PARD6B"	"M1"
"1004"	"CCN4"	"M7"
"1005"	"CXCL1"	"M2"
"1006"	"LRP4"	"M1"
"1007"	"JPH2"	"M3"
"1008"	"FGG"	"M1"
"1009"	"MAP1A"	"M6"
"1010"	"AP1M2"	"M1"
"1011"	"DNM1"	"M6"
"1012"	"NXF3"	"M1"
"1013"	"IDO1"	"M1"
"1014"	"THNSL2"	"M2"
"1015"	"MEFV"	"M5"
"1016"	"GPM6A"	"M1"
"1017"	"PINX1.1"	"M1"
"1018"	"CFAP70"	"M8"
"1019"	"ANKRD37"	"M1"
"1020"	"NEB"	"M1"
"1021"	"GFRA1"	"M6"
"1022"	"NSDHL"	"M10"
"1023"	"MYOCD"	"M1"
"1024"	"CYP21A2"	"M1"
"1025"	"SAA1"	"M1"
"1026"	"COX4I2"	"M3"
"1027"	"CPXM2"	"M6"
"1028"	"PROCR"	"M3"
"1029"	"CD7"	"M1"
"1030"	"MFSD4A"	"M1"
"1031"	"TST"	"M10"
"1032"	"TENM1"	"M1"
"1033"	"ACTN2"	"M1"
"1034"	"ABCC6"	"M1"
"1035"	"KIAA1549"	"M2"
"1036"	"CD38"	"M1"
"1037"	"C5"	"M1"
"1038"	"CFP"	"M3"
"1039"	"STEAP1"	"M7"
"1040"	"SYT15"	"M1"
"1041"	"FOXA2"	"M1"
"1042"	"NTRK2"	"M1"
"1043"	"ALDH1B1"	"M4"
"1044"	"BMP6"	"M1"
"1045"	"PTN"	"M1"
"1046"	"ANXA8L1"	"M1"
"1047"	"MEDAG"	"M7"
"1048"	"NFATC2"	"M3"
"1049"	"AFF2"	"M3"
"1050"	"C5AR2"	"M1"
"1051"	"MFAP2"	"M1"
"1052"	"PAPPA"	"M7"
"1053"	"PTRH1"	"M8"
"1054"	"TIAM1"	"M3"
"1055"	"CXCR1"	"M5"
"1056"	"NTM"	"M4"
"1057"	"HMGB3"	"M10"
"1058"	"RAMP1"	"M1"
"1059"	"SEMA3A"	"M2"
"1060"	"RASGRF2"	"M1"
"1061"	"CCDC17"	"M8"
"1062"	"TMEM200A"	"M1"
"1063"	"GPC6"	"M6"
"1064"	"AKAP6"	"M1"
"1065"	"ADAM28"	"M8"
"1066"	"KCNQ3"	"M1"
"1067"	"LIPG"	"M7"
"1068"	"RUBCNL"	"M2"
"1069"	"TNNT2"	"M9"
"1070"	"TM7SF2"	"M1"
"1071"	"DZIP1L"	"M8"
"1072"	"EDARADD"	"M4"
"1073"	"HES4"	"M1"
"1074"	"GNA14"	"M2"
"1075"	"RPP25"	"M1"
"1076"	"DRC3"	"M8"
"1077"	"SPP1"	"M4"
"1078"	"BACH2"	"M1"
"1079"	"VSTM2L"	"M8"
"1080"	"DUOX2"	"M1"
"1081"	"X.17"	"M5"
"1082"	"PAK1IP1"	"M1"
"1083"	"LRATD1"	"M1"
"1084"	"EFHD1"	"M4"
"1085"	"ARHGEF38"	"M1"
"1086"	"TRO"	"M3"
"1087"	"C1QTNF7"	"M4"
"1088"	"PDZD4"	"M3"
"1089"	"CD8A"	"M1"
"1090"	"SNAI1"	"M3"
"1091"	"COLGALT2"	"M1"
"1092"	"CNR1"	"M1"
"1093"	"CSF3"	"M2"
"1094"	"GPR17"	"M7"
"1095"	"MDGA1"	"M1"
"1096"	"ANXA8"	"M1"
"1097"	"CD200"	"M2"
"1098"	"B3GNT8"	"M1"
"1099"	"PLCB1"	"M3"
"1100"	"PLEKHA6"	"M4"
"1101"	"APOBEC3A"	"M5"
"1102"	"FAP"	"M7"
"1103"	"CYP4X1"	"M8"
"1104"	"LRRC23"	"M8"
"1105"	"NFE2"	"M5"
"1106"	"GLT8D2"	"M6"
"1107"	"ITGB3"	"M2"
"1108"	"CEACAM1"	"M5"
"1109"	"C1QTNF6"	"M3"
"1110"	"KDELR3"	"M3"
"1111"	"VWA3A"	"M8"
"1112"	"IFITM10"	"M1"
"1113"	"FOLR2"	"M9"
"1114"	"ADGRV1"	"M1"
"1115"	"IQCN"	"M7"
"1116"	"PITPNM3"	"M1"
"1117"	"LRG1"	"M1"
"1118"	"SYT15B"	"M1"
"1119"	"EPPK1"	"M1"
"1120"	"ARL4D"	"M2"
"1121"	"PDE4C"	"M1"
"1122"	"CCDC78"	"M8"
"1123"	"CARD11"	"M1"
"1124"	"PCOLCE2"	"M9"
"1125"	"CCL4"	"M2"
"1126"	"TYMS"	"M1"
"1127"	"C11orf21"	"M1"
"1128"	"FAM83E"	"M1"
"1129"	"GPAM"	"M2"
"1130"	"CDHR3"	"M8"
"1131"	"X.238"	"M1"
"1132"	"KLHL25"	"M2"
"1133"	"HOOK1"	"M1"
"1134"	"MUC20"	"M8"
"1135"	"C3orf52"	"M1"
"1136"	"CLDN1"	"M1"
"1137"	"STC1"	"M2"
"1138"	"PLS1"	"M1"
"1139"	"F10"	"M4"
"1140"	"GPRIN2"	"M1"
"1141"	"P3R3URF.PIK3R3"	"M1"
"1142"	"CMYA5"	"M1"
"1143"	"RAB7B"	"M1"
"1144"	"WHRN"	"M8"
"1145"	"KLK11"	"M1"
"1146"	"ZNF473"	"M8"
"1147"	"NFKBIE"	"M2"
"1148"	"HSH2D"	"M1"
"1149"	"BCHE"	"M1"
"1150"	"SYNGR1"	"M3"
"1151"	"SOX17"	"M1"
"1152"	"PHEX"	"M3"
"1153"	"CDO1"	"M1"
"1154"	"ARHGAP20"	"M1"
"1155"	"KL"	"M1"
"1156"	"RSAD2"	"M1"
"1157"	"CLDN11"	"M1"
"1158"	"CCDC40"	"M8"
"1159"	"GDPD3"	"M1"
"1160"	"PGR"	"M1"
"1161"	"CFAP91"	"M8"
"1162"	"EGLN3"	"M1"
"1163"	"EVA1A"	"M1"
"1164"	"IL1RN"	"M2"
"1165"	"GPER1"	"M2"
"1166"	"SSTR1"	"M1"
"1167"	"SLC7A11"	"M4"
"1168"	"TRPM2"	"M10"
"1169"	"LAD1"	"M1"
"1170"	"DGCR6"	"M1"
"1171"	"PRSS12"	"M8"
"1172"	"PLXNB3"	"M3"
"1173"	"FPR2"	"M5"
"1174"	"EHF"	"M1"
"1175"	"ITGA2B"	"M5"
"1176"	"PKP1"	"M1"
"1177"	"SPATA18"	"M8"
"1178"	"PDZK1IP1"	"M1"
"1179"	"MASP1"	"M1"
"1180"	"RNASE6"	"M9"
"1181"	"CCL3"	"M2"
"1182"	"GAS1"	"M5"
"1183"	"IQCG"	"M8"
"1184"	"SPAG8"	"M8"
"1185"	"BBC3"	"M2"
"1186"	"CPLX1"	"M1"
"1187"	"CXCL9"	"M1"
"1188"	"ABCC8"	"M1"
"1189"	"PCSK9"	"M1"
"1190"	"FST"	"M2"
"1191"	"MS4A2"	"M4"
"1192"	"PRC1"	"M2"
"1193"	"CADM3"	"M6"
"1194"	"KNDC1"	"M1"
"1195"	"PRKAA2"	"M1"
"1196"	"SULT1C4"	"M1"
"1197"	"LRRN4"	"M1"
"1198"	"FAM83G"	"M4"
"1199"	"RASEF"	"M1"
"1200"	"ADA"	"M3"
"1201"	"ANGPT2"	"M7"
"1202"	"SLAMF7"	"M1"
"1203"	"NLRP3"	"M5"
"1204"	"BAALC"	"M1"
"1205"	"DCLK2"	"M2"
"1206"	"LDB3"	"M4"
"1207"	"BICDL1"	"M1"
"1208"	"ACTA1"	"M1"
"1209"	"CLCF1"	"M2"
"1210"	"EGR2"	"M1"
"1211"	"HRH1"	"M2"
"1212"	"LRP8"	"M4"
"1213"	"MAB21L4"	"M1"
"1214"	"ANO2"	"M1"
"1215"	"DKK2"	"M7"
"1216"	"HIGD1B"	"M4"
"1217"	"CD22"	"M9"
"1218"	"SCIN"	"M1"
"1219"	"ASPA"	"M1"
"1220"	"CD177"	"M5"
"1221"	"CXCL5"	"M5"
"1222"	"TMEM71"	"M5"
"1223"	"DGAT2"	"M5"
"1224"	"ITGB7"	"M1"
"1225"	"X.266"	"M1"
"1226"	"SIGLEC14"	"M5"
