"genes"	"modules"
"796"	"ADD2"	"M1"
"797"	"PKP3"	"M1"
"798"	"ADCYAP1R1"	"M2"
"799"	"LEPR"	"M2"
"800"	"NT5E"	"M2"
"801"	"LARGE2"	"M1"
"802"	"ADAMTS4"	"M3"
"803"	"ARAP2"	"M1"
"804"	"CCDC92B"	"M1"
"805"	"MAMLD1"	"M1"
"806"	"KIAA0040"	"M3"
"807"	"KLF2"	"M2"
"808"	"METRNL"	"M3"
"809"	"ABCG2"	"Not.Correlated"
"810"	"MMP2"	"M2"
"811"	"ACKR3"	"M3"
"812"	"CDKN1C"	"Not.Correlated"
"813"	"HLA.DMA"	"M2"
"814"	"PAK6"	"M1"
"815"	"PHLDB2"	"M2"
"816"	"FMN1"	"M1"
"817"	"KCNC2"	"M1"
"818"	"TNFRSF11A"	"M1"
"819"	"ITGA5"	"M3"
"820"	"IL4R"	"M3"
"821"	"NOL4"	"M1"
"822"	"FCGBP"	"M2"
"823"	"DUSP2"	"Not.Correlated"
"824"	"SCGN"	"M1"
"825"	"RGS9"	"M1"
"826"	"NREP"	"Not.Correlated"
"827"	"KCNIP2"	"M1"
"828"	"TC2N"	"Not.Correlated"
"829"	"CD163"	"M3"
"830"	"TMEM61"	"M1"
"831"	"SRPK3"	"M1"
"832"	"LRRK2"	"M2"
"833"	"KCNB1"	"M1"
"834"	"PDE3B"	"Not.Correlated"
"835"	"DPYSL5"	"M1"
"836"	"VWA1"	"M2"
"837"	"TTYH1"	"M2"
"838"	"MID1"	"M2"
"839"	"STXBP5L"	"M1"
"840"	"LDB2"	"M2"
"841"	"X.32"	"M2"
"842"	"YPEL4"	"M1"
"843"	"TNFRSF19"	"M2"
"844"	"CFC1"	"M1"
"845"	"RGS4"	"M2"
"846"	"MARCKSL1"	"M1"
"847"	"UNC5D"	"Not.Correlated"
"848"	"PDLIM4"	"M1"
"849"	"GALNT17"	"M1"
"850"	"ARHGEF28"	"M1"
"851"	"ANGPT1"	"Not.Correlated"
"852"	"SLC44A3"	"M1"
"853"	"SEMA3F"	"M3"
"854"	"SFRP4"	"M2"
"855"	"TDRD9"	"M1"
"856"	"SIDT1"	"M1"
"857"	"DNAH5"	"M2"
"858"	"TOX2"	"M1"
"859"	"ACTL6B"	"M1"
"860"	"DUSP5"	"M3"
"861"	"HAP1"	"Not.Correlated"
"862"	"PCDH9"	"Not.Correlated"
"863"	"CLDN7"	"M1"
"864"	"SERTM1"	"M1"
"865"	"SAMD4A"	"M1"
"866"	"CGN"	"M1"
"867"	"SLC8A2"	"M1"
"868"	"C1QC"	"M2"
"869"	"PIM1"	"M3"
"870"	"CD34"	"M2"
"871"	"KCNK3"	"M1"
"872"	"MDFIC"	"M2"
"873"	"TRIM29"	"M2"
"874"	"CYP1B1"	"M2"
"875"	"PPARGC1A"	"Not.Correlated"
"876"	"NEDD9"	"M2"
"877"	"CNGA3"	"M1"
"878"	"GREB1"	"M1"
"879"	"SWAP70"	"M2"
"880"	"S100A10"	"M3"
"881"	"CA12"	"M2"
"882"	"COL11A1"	"M2"
"883"	"PNMA8B"	"M1"
"884"	"SLCO2B1"	"M2"
"885"	"WEE1"	"M3"
"886"	"PLAT"	"Not.Correlated"
"887"	"LHFPL2"	"M2"
"888"	"NEUROD4"	"M1"
"889"	"TBX2"	"M2"
"890"	"LINC02210.CRHR1"	"M1"
"891"	"C1QTNF1"	"M3"
"892"	"SEMA3B"	"M2"
"893"	"CCDC80"	"M2"
"894"	"SOX9"	"M2"
"895"	"SYNE4"	"M1"
"896"	"CCL14"	"Not.Correlated"
"897"	"LRP8"	"M1"
"898"	"SMIM3"	"M3"
"899"	"COL15A1"	"M3"
"900"	"CXXC4"	"M1"
"901"	"RUNX1"	"M3"
"902"	"TRPC3"	"M1"
"903"	"SLFN11"	"M2"
"904"	"MTMR7"	"M1"
"905"	"EMCN"	"Not.Correlated"
"906"	"PLS1"	"M1"
"907"	"CARMIL2"	"M1"
"908"	"EFNA1"	"M3"
"909"	"ST18"	"M1"
"910"	"ABI3BP"	"M2"
"911"	"FOSB"	"Not.Correlated"
"912"	"FOXL2NB"	"M1"
"913"	"SHANK1"	"M1"
"914"	"CPNE7"	"M1"
"915"	"SYT1"	"M1"
"916"	"FZD1"	"M2"
"917"	"CPNE5"	"Not.Correlated"
"918"	"RBKS"	"Not.Correlated"
"919"	"APOL6"	"M1"
"920"	"STK32A"	"M2"
"921"	"CCL2"	"M3"
"922"	"CADM2"	"M1"
"923"	"TYMP"	"M3"
"924"	"C1QA"	"M2"
"925"	"SEZ6L"	"M1"
"926"	"CD79B"	"M1"
"927"	"THSD4"	"M2"
"928"	"RIPK4"	"M1"
"929"	"ATP2B2"	"M1"
"930"	"GABRG2"	"M1"
"931"	"TMPRSS6"	"M1"
"932"	"MATN2"	"M2"
"933"	"FFAR4"	"M1"
"934"	"COL12A1"	"M2"
"935"	"CXCL12"	"M2"
"936"	"ABCA1"	"M1"
"937"	"GNG3"	"M1"
"938"	"CX3CL1"	"M2"
"939"	"LDLR"	"M3"
"940"	"SPRY2"	"M2"
"941"	"VWDE"	"M1"
"942"	"PLA2R1"	"M2"
"943"	"TRDN"	"Not.Correlated"
"944"	"CCL15.CCL14"	"Not.Correlated"
"945"	"MAP3K20"	"M2"
"946"	"SLC4A4"	"M2"
"947"	"PLCD3"	"M1"
"948"	"FRZB"	"M2"
"949"	"KIAA0319"	"M1"
"950"	"COCH"	"M1"
"951"	"KCNE4"	"Not.Correlated"
"952"	"B3GNT7"	"M1"
"953"	"PLEKHO2"	"M2"
"954"	"CFI"	"M2"
"955"	"CNKSR1"	"M1"
"956"	"FMO2"	"Not.Correlated"
"957"	"CSRP2"	"M2"
"958"	"ARL4C"	"M2"
"959"	"MYT1"	"M1"
"960"	"RARRES1"	"M3"
"961"	"FHOD3"	"M1"
"962"	"IMPA2"	"Not.Correlated"
"963"	"RASSF2"	"M2"
"964"	"TSPAN1"	"M1"
"965"	"LMO2"	"M2"
"966"	"HP"	"Not.Correlated"
"967"	"ATRNL1"	"M1"
"968"	"OGN"	"M2"
"969"	"SLC27A2"	"M1"
"970"	"SLC6A15"	"M1"
"971"	"CGB3"	"Not.Correlated"
"972"	"CRHR1"	"M1"
"973"	"NRXN3"	"M1"
"974"	"HPN"	"M1"
"975"	"NYNRIN"	"M2"
"976"	"S100A16"	"M3"
"977"	"NGFR"	"M2"
"978"	"RNASE1"	"M2"
"979"	"VSIR"	"M2"
"980"	"S1PR1"	"M1"
"981"	"RNF212"	"M1"
"982"	"PDGFRA"	"Not.Correlated"
"983"	"X.178"	"Not.Correlated"
"984"	"EFNB2"	"M2"
"985"	"CYBA"	"M2"
"986"	"P3H2"	"M2"
"987"	"FOXO6"	"M1"
"988"	"MFSD2A"	"Not.Correlated"
"989"	"CLDN3"	"M1"
"990"	"LIMS2"	"M2"
"991"	"DNASE1L3"	"Not.Correlated"
"992"	"SEPTIN3"	"M1"
"993"	"SLC4A7"	"M3"
"994"	"PLEKHG4B"	"M1"
"995"	"CEMIP"	"M2"
"996"	"CLVS2"	"M1"
"997"	"VASN"	"M2"
"998"	"TNFAIP3"	"M3"
"999"	"TNFRSF1B"	"M3"
"1000"	"PKIB"	"M1"
"1001"	"VSTM2L"	"M1"
"1002"	"MAFF"	"M3"
"1003"	"MAGEL2"	"M1"
"1004"	"CNTNAP2"	"M1"
"1005"	"GPRIN1"	"M1"
"1006"	"GPR68"	"M1"
"1007"	"CBS"	"Not.Correlated"
"1008"	"CNTN3"	"M1"
"1009"	"ITGA10"	"M3"
"1010"	"ASB4"	"M1"
"1011"	"STRA6"	"Not.Correlated"
"1012"	"KCND3"	"Not.Correlated"
"1013"	"OTOS"	"M1"
"1014"	"HTRA3"	"Not.Correlated"
"1015"	"ARHGAP23"	"M2"
"1016"	"ITIH5"	"M2"
"1017"	"CYP26B1"	"Not.Correlated"
"1018"	"JAM2"	"M2"
"1019"	"HLA.G"	"Not.Correlated"
"1020"	"TMEM64"	"M2"
"1021"	"NECAB1"	"M2"
"1022"	"ERBB4"	"M2"
"1023"	"ITPKB"	"M2"
"1024"	"DTX1"	"Not.Correlated"
"1025"	"ZDHHC9"	"M1"
"1026"	"DSCAML1"	"M1"
"1027"	"FOXC1"	"M2"
"1028"	"FGL2"	"M2"
"1029"	"CISH"	"Not.Correlated"
"1030"	"OLFML3"	"M2"
"1031"	"ALPK1"	"M3"
"1032"	"ELAVL3"	"M1"
"1033"	"AXL"	"M2"
"1034"	"SKAP1"	"M1"
"1035"	"CSF1"	"M2"
"1036"	"HLA.DQA1"	"M2"
"1037"	"PLK2"	"M2"
"1038"	"SLC16A3"	"M3"
"1039"	"ZEB2"	"M2"
"1040"	"RBM38"	"M1"
"1041"	"CD44"	"M3"
"1042"	"ETV4"	"Not.Correlated"
"1043"	"RGCC"	"M2"
"1044"	"PLEKHG1"	"M2"
"1045"	"CHST3"	"M1"
"1046"	"FGF1"	"Not.Correlated"
"1047"	"PALD1"	"M2"
"1048"	"CFAP47"	"M1"
"1049"	"TNFSF10"	"M2"
"1050"	"PPP1R18"	"M3"
"1051"	"SAMD9L"	"M2"
"1052"	"NECAB2"	"M1"
"1053"	"CRABP2"	"Not.Correlated"
"1054"	"IFI44L"	"M2"
"1055"	"FGF12"	"M1"
"1056"	"CCDC3"	"M2"
"1057"	"ERAP2"	"Not.Correlated"
"1058"	"FGFR2"	"M2"
"1059"	"SCUBE1"	"Not.Correlated"
"1060"	"CAVIN2"	"Not.Correlated"
"1061"	"ITGA8"	"M2"
"1062"	"GFRA1"	"M2"
"1063"	"PLIN4"	"Not.Correlated"
"1064"	"F13A1"	"M2"
"1065"	"ZNF185"	"Not.Correlated"
"1066"	"ACVR1C"	"M1"
"1067"	"FOXL2"	"M1"
"1068"	"GBP4"	"M2"
"1069"	"TNFRSF21"	"Not.Correlated"
"1070"	"FLRT2"	"M2"
"1071"	"GOLT1A"	"M1"
"1072"	"AR"	"M2"
"1073"	"STX1B"	"M1"
"1074"	"PYGL"	"M3"
"1075"	"PAQR6"	"M1"
"1076"	"RND3"	"M3"
"1077"	"KCNT2"	"M2"
"1078"	"RFTN1"	"M1"
"1079"	"MEGF6"	"Not.Correlated"
"1080"	"ROBO3"	"M2"
"1081"	"HES4"	"Not.Correlated"
"1082"	"TEAD3"	"M3"
"1083"	"TMEM47"	"M2"
"1084"	"TGIF1"	"M3"
"1085"	"SOX2"	"M2"
"1086"	"ST6GALNAC5"	"M1"
"1087"	"TMEM100"	"Not.Correlated"
"1088"	"XKR7"	"M1"
"1089"	"KCNQ3"	"Not.Correlated"
"1090"	"P2RX6"	"M1"
"1091"	"CIART"	"Not.Correlated"
"1092"	"DUSP4"	"M3"
"1093"	"AHR"	"M1"
"1094"	"HLA.DMB"	"M2"
"1095"	"UNC5B"	"M2"
"1096"	"IER3"	"M3"
"1097"	"LMOD1"	"M2"
"1098"	"SPSB1"	"M3"
"1099"	"WDR86"	"M2"
"1100"	"HSPB6"	"M2"
"1101"	"NPAS4"	"Not.Correlated"
"1102"	"CPNE4"	"M1"
"1103"	"TOGARAM2"	"M2"
"1104"	"SIX2"	"Not.Correlated"
"1105"	"WIPF1"	"M2"
"1106"	"RAB25"	"M1"
"1107"	"GBP1"	"M2"
"1108"	"TTC39A"	"M1"
"1109"	"SMOX"	"M1"
"1110"	"COL27A1"	"M2"
"1111"	"TMEM176B"	"M2"
"1112"	"EPHA2"	"M1"
"1113"	"USP9Y"	"Not.Correlated"
"1114"	"CHST11"	"M2"
"1115"	"PDE7B"	"M2"
"1116"	"ADAMTS10"	"M2"
"1117"	"NEFL"	"M1"
"1118"	"ADAM33"	"M2"
"1119"	"ZBTB49"	"M1"
"1120"	"SYT12"	"M2"
"1121"	"ANO9"	"M1"
"1122"	"CORO1A"	"M2"
"1123"	"CALCRL"	"M2"
"1124"	"NTN4"	"M2"
"1125"	"MGST1"	"M2"
"1126"	"IER5L"	"M3"
"1127"	"RNF165"	"M1"
"1128"	"GPR50"	"M1"
"1129"	"ALDH1A3"	"Not.Correlated"
"1130"	"TRIB3"	"Not.Correlated"
"1131"	"MARCHF4"	"M1"
"1132"	"PRLHR"	"M1"
"1133"	"WWC2"	"M1"
"1134"	"KIRREL1"	"M2"
"1135"	"KLF15"	"Not.Correlated"
"1136"	"BUB1B.PAK6"	"M1"
"1137"	"TESC"	"M2"
"1138"	"DLGAP2"	"M1"
"1139"	"SSTR2"	"Not.Correlated"
"1140"	"C1QTNF4"	"M1"
"1141"	"CHRDL1"	"M2"
"1142"	"FAM20A"	"M2"
"1143"	"NABP1"	"M3"
"1144"	"NNMT"	"M3"
"1145"	"CCDC188"	"M1"
"1146"	"TMEM151A"	"M1"
"1147"	"CLDN4"	"M1"
"1148"	"KBTBD11"	"M1"
"1149"	"CAMKV"	"M1"
"1150"	"CREB3L1"	"M1"
"1151"	"SHISA7"	"M1"
"1152"	"RHOJ"	"M2"
"1153"	"SPATA18"	"M2"
"1154"	"SEMA6B"	"M3"
"1155"	"LAMC2"	"M1"
"1156"	"SCARA3"	"M2"
"1157"	"SEZ6"	"M1"
"1158"	"ADAMTSL4"	"M3"
"1159"	"PALMD"	"M2"
"1160"	"C2CD4A"	"M2"
"1161"	"ADCY1"	"Not.Correlated"
"1162"	"EPDR1"	"M2"
"1163"	"EFHD1"	"M2"
"1164"	"IL33"	"Not.Correlated"
"1165"	"MUC1"	"M3"
"1166"	"AMH"	"Not.Correlated"
"1167"	"PWWP3B"	"M1"
"1168"	"PMAIP1"	"M1"
"1169"	"ERC2"	"M1"
"1170"	"ILDR2"	"Not.Correlated"
"1171"	"RAB9B"	"M1"
"1172"	"SDK1"	"M2"
"1173"	"SOD3"	"M2"
"1174"	"BIRC3"	"Not.Correlated"
"1175"	"ELAVL4"	"M1"
"1176"	"SCN9A"	"M1"
"1177"	"CYGB"	"Not.Correlated"
"1178"	"FNDC9"	"M1"
"1179"	"AKR1C1"	"M2"
"1180"	"COL25A1"	"M2"
"1181"	"CPED1"	"M2"
"1182"	"IFI27"	"M2"
"1183"	"GBP3"	"M2"
"1184"	"MS4A6A"	"M2"
"1185"	"RARG"	"M2"
"1186"	"SPRED3"	"M3"
"1187"	"PODN"	"M2"
"1188"	"GAD1"	"M1"
"1189"	"TTC22"	"M1"
"1190"	"HR"	"Not.Correlated"
"1191"	"SERPINE2"	"M1"
"1192"	"FAAH2"	"M1"
"1193"	"CHST2"	"M2"
"1194"	"CORO2A"	"M1"
"1195"	"CHL1"	"M2"
"1196"	"AVIL"	"M1"
"1197"	"ADGRD2"	"M1"
"1198"	"CD68"	"M3"
"1199"	"EFNA3"	"M1"
"1200"	"RNF128"	"M1"
"1201"	"TUBA8"	"M1"
"1202"	"PTPRZ1"	"M2"
"1203"	"ADAMTS9"	"M3"
"1204"	"ABCC9"	"M2"
"1205"	"ARL4D"	"Not.Correlated"
"1206"	"FBLN7"	"M1"
"1207"	"KCNK12"	"M1"
"1208"	"GLIS3"	"M1"
"1209"	"COL21A1"	"M3"
"1210"	"DISP2"	"M1"
"1211"	"RTBDN"	"M1"
"1212"	"HBEGF"	"M3"
"1213"	"CHMP4C"	"M1"
"1214"	"MISP"	"M1"
"1215"	"CPAMD8"	"M1"
"1216"	"PAMR1"	"Not.Correlated"
"1217"	"FAM83G"	"M3"
"1218"	"RASEF"	"M1"
"1219"	"DERL3"	"M1"
"1220"	"ASPHD2"	"M2"
"1221"	"RAMP3"	"M2"
"1222"	"IRAG1"	"M2"
"1223"	"ICAM1"	"M3"
"1224"	"TF"	"Not.Correlated"
"1225"	"OAS3"	"M2"
"1226"	"KCNN2"	"M1"
"1227"	"NPIPB15"	"Not.Correlated"
"1228"	"CDH18"	"M1"
"1229"	"IER5"	"M1"
"1230"	"ARHGAP31"	"M2"
"1231"	"ARPP21"	"M1"
"1232"	"GPM6A"	"M1"
"1233"	"FNDC10"	"M1"
"1234"	"ODF3B"	"M3"
"1235"	"CAPN5"	"M2"
"1236"	"FBLL1"	"M1"
"1237"	"COL5A3"	"M2"
"1238"	"CLDN5"	"M1"
"1239"	"S100A1"	"Not.Correlated"
"1240"	"PTGS1"	"Not.Correlated"
"1241"	"APBA2"	"Not.Correlated"
"1242"	"NOD1"	"M2"
"1243"	"SERPINE1"	"M3"
"1244"	"AMOTL2"	"M2"
"1245"	"DES"	"Not.Correlated"
"1246"	"MFSD4A"	"M2"
"1247"	"CKMT1A"	"M1"
"1248"	"ASTN2"	"M2"
"1249"	"IRS4"	"M1"
"1250"	"GUCY1A1"	"M2"
"1251"	"CKMT1B"	"M1"
"1252"	"CCDC71L"	"M3"
"1253"	"RTN4RL1"	"M1"
"1254"	"RORB"	"Not.Correlated"
"1255"	"BSPRY"	"M1"
"1256"	"VWA5B1"	"M1"
"1257"	"SPTBN5"	"Not.Correlated"
"1258"	"X.156"	"M1"
"1259"	"RIMS1"	"M1"
"1260"	"IL13RA2"	"Not.Correlated"
"1261"	"B3GAT1"	"M1"
"1262"	"RFLNB"	"M1"
"1263"	"TAMALIN"	"M2"
"1264"	"PLXDC1"	"M2"
"1265"	"DACH1"	"M1"
"1266"	"CFAP61"	"M1"
"1267"	"SH3TC1"	"M3"
"1268"	"GRIP1"	"M1"
"1269"	"CAP2"	"M2"
"1270"	"VCAM1"	"M2"
"1271"	"SYNGR3"	"M1"
"1272"	"SCN4B"	"Not.Correlated"
"1273"	"GPR27"	"M2"
"1274"	"GAREM1"	"M2"
"1275"	"MYC"	"M3"
"1276"	"LCP1"	"M2"
"1277"	"SV2B"	"M1"
"1278"	"SLC44A5"	"Not.Correlated"
"1279"	"MIA"	"M1"
"1280"	"MYH6"	"M1"
"1281"	"F5"	"Not.Correlated"
"1282"	"FRMD6"	"M2"
"1283"	"CYP4B1"	"Not.Correlated"
"1284"	"CPNE6"	"M1"
"1285"	"KCNA2"	"M1"
"1286"	"FES"	"M3"
"1287"	"MYH7"	"Not.Correlated"
"1288"	"SYN2"	"M1"
"1289"	"GPC6"	"M2"
"1290"	"ITGAX"	"M2"
"1291"	"ALPL"	"M1"
"1292"	"TEAD2"	"M3"
"1293"	"SCARF2"	"M1"
"1294"	"VAT1L"	"Not.Correlated"
"1295"	"ASPDH"	"M1"
"1296"	"S100B"	"M2"
"1297"	"JAK3"	"M3"
"1298"	"PPP1R3B"	"M3"
"1299"	"KIF26A"	"Not.Correlated"
"1300"	"CDH3"	"M2"
"1301"	"CLEC3B"	"M2"
"1302"	"TMEM158"	"M1"
"1303"	"SPAG4"	"Not.Correlated"
"1304"	"PTPRH"	"M1"
"1305"	"CABYR"	"M2"
"1306"	"FCGR2A"	"M2"
"1307"	"FCGR3A"	"M2"
"1308"	"GAS7"	"M2"
"1309"	"PLXNB3"	"Not.Correlated"
"1310"	"F2R"	"M2"
"1311"	"GPR61"	"M1"
"1312"	"MAOA"	"M1"
"1313"	"SYDE1"	"M2"
"1314"	"SNCB"	"M1"
"1315"	"C2orf72"	"M1"
"1316"	"RASAL1"	"M1"
"1317"	"RPRM"	"M1"
"1318"	"AIM2"	"M1"
"1319"	"NID2"	"M2"
"1320"	"CSF3R"	"M2"
"1321"	"GDAP1L1"	"M1"
"1322"	"RBM47"	"M3"
"1323"	"ZC3H12A"	"M3"
"1324"	"CCDC68"	"Not.Correlated"
"1325"	"PLCB2"	"M2"
"1326"	"STON1"	"M2"
"1327"	"EPHB6"	"Not.Correlated"
"1328"	"ABCA6"	"M2"
"1329"	"FNDC4"	"M1"
"1330"	"TSPAN18"	"M2"
"1331"	"TLR2"	"M3"
"1332"	"DLGAP3"	"M1"
"1333"	"CCNYL1"	"M2"
"1334"	"STMN2"	"M1"
"1335"	"PRRG2"	"M1"
"1336"	"HEPH"	"M2"
"1337"	"CACNG7"	"M1"
"1338"	"PLEKHH2"	"M2"
"1339"	"SEMA3C"	"M2"
"1340"	"MGAT4C"	"M1"
"1341"	"ADAMTSL1"	"M2"
"1342"	"ABTB2"	"M1"
"1343"	"PTPRC"	"M2"
"1344"	"USH1C"	"M1"
"1345"	"PACSIN1"	"M1"
"1346"	"CFC1B"	"M1"
"1347"	"CD24"	"Not.Correlated"
"1348"	"CCDC187"	"M1"
"1349"	"SULT1C2"	"M1"
"1350"	"C11orf52"	"M1"
"1351"	"PARD3B"	"M2"
"1352"	"SLC45A3"	"M2"
"1353"	"RELT"	"M3"
"1354"	"BTNL9"	"M2"
"1355"	"LRRTM3"	"M1"
"1356"	"ACKR4"	"M1"
"1357"	"CYS1"	"M3"
"1358"	"SDR42E1"	"M1"
"1359"	"GASK1B"	"M2"
"1360"	"AIFM3"	"Not.Correlated"
"1361"	"MICAL2"	"M1"
"1362"	"LYVE1"	"Not.Correlated"
"1363"	"PSAT1"	"M1"
"1364"	"CD248"	"Not.Correlated"
"1365"	"CHRNB2"	"M1"
"1366"	"SYT16"	"M1"
"1367"	"TPH1"	"Not.Correlated"
"1368"	"PRSS16"	"M1"
"1369"	"TMC2"	"M1"
"1370"	"ISG15"	"M2"
"1371"	"GALNT8"	"M1"
"1372"	"RIIAD1"	"M1"
"1373"	"CDHR1"	"Not.Correlated"
"1374"	"SERTAD1"	"M3"
"1375"	"BMP5"	"M2"
"1376"	"NCMAP"	"M1"
"1377"	"RYR3"	"Not.Correlated"
"1378"	"KCNJ11"	"M1"
"1379"	"SLC17A6"	"M1"
"1380"	"GALNT14"	"M1"
"1381"	"IL10RA"	"M2"
"1382"	"COL9A1"	"Not.Correlated"
"1383"	"NGB"	"M1"
"1384"	"FMO5"	"Not.Correlated"
"1385"	"ANO1"	"M2"
"1386"	"HEPACAM2"	"M1"
"1387"	"TEK"	"M2"
"1388"	"ZNF697"	"M2"
"1389"	"KCNQ1"	"Not.Correlated"
"1390"	"KLF4"	"M2"
"1391"	"ECM2"	"M2"
"1392"	"URB2"	"Not.Correlated"
"1393"	"NRN1"	"Not.Correlated"
