,dbs,evidence type,methods,ntissues,pmids,symbol1,symbol2,uniprot1,uniprot2
354,,exp,coexpression,0,,AKR1C1,FADS2,xxxxxx,xxxxxx
355,,exp,coexpression,0,,ADAMTS9,SLC16A3,xxxxxx,xxxxxx
356,,exp,coexpression,0,,NFIL3,SLC2A3,xxxxxx,xxxxxx
357,,exp,coexpression,0,,H2AC6,HBA1,xxxxxx,xxxxxx
358,,exp,coexpression,0,,DACT3,DACT3,xxxxxx,xxxxxx
359,,exp,coexpression,0,,CEBPD,SLCO4A1,xxxxxx,xxxxxx
360,,exp,coexpression,0,,C11orf96,VMP1,xxxxxx,xxxxxx
361,,exp,coexpression,0,,TCIM,TCIM,xxxxxx,xxxxxx
362,,exp,coexpression,0,,MFAP4,TNXB,xxxxxx,xxxxxx
363,,exp,coexpression,0,,COL14A1,FBLN1,xxxxxx,xxxxxx
364,,exp,coexpression,0,,CCN2,PODN,xxxxxx,xxxxxx
365,,exp,coexpression,0,,APOE,SLC1A3,xxxxxx,xxxxxx
366,,exp,coexpression,0,,FCER1G,FCGR3A,xxxxxx,xxxxxx
367,,exp,coexpression,0,,ICAM1,SERPINE1,xxxxxx,xxxxxx
368,,exp,coexpression,0,,CFD,DPT,xxxxxx,xxxxxx
369,,exp,coexpression,0,,SERPINE2,TNC,xxxxxx,xxxxxx
370,,exp,coexpression,0,,C11orf96,NAMPT,xxxxxx,xxxxxx
371,,exp,coexpression,0,,ISG15,ISG15,xxxxxx,xxxxxx
372,,exp,coexpression,0,,C3,COL6A3,xxxxxx,xxxxxx
373,,exp,coexpression,0,,NREP,NREP,xxxxxx,xxxxxx
374,,exp,coexpression,0,,DPT,FBLN2,xxxxxx,xxxxxx
375,,exp,coexpression,0,,DEPP1,HILPDA,xxxxxx,xxxxxx
376,,exp,coexpression,0,,ACKR1,THBS1,xxxxxx,xxxxxx
377,,exp,coexpression,0,,ADM,DUSP5,xxxxxx,xxxxxx
378,,exp,coexpression,0,,CES1,CES1,xxxxxx,xxxxxx
379,,exp,coexpression,0,,C1QA,SLCO2B1,xxxxxx,xxxxxx
380,,exp,coexpression,0,,CCL2,THBS1,xxxxxx,xxxxxx
381,,exp,coexpression,0,,HLA.DPB1,HLA.DPB1,xxxxxx,xxxxxx
382,,exp,coexpression,0,,C11orf96,SERPINE1,xxxxxx,xxxxxx
383,,exp,coexpression,0,,CORO1A,LAPTM5,xxxxxx,xxxxxx
384,,exp,coexpression,0,,GPNMB,SPON2,xxxxxx,xxxxxx
385,,exp,coexpression,0,,C1QA,CD68,xxxxxx,xxxxxx
386,,exp,coexpression,0,,ADM,VCAN,xxxxxx,xxxxxx
387,,exp,coexpression,0,,FOSL2,SOCS3,xxxxxx,xxxxxx
388,,exp,coexpression,0,,ADAMTS1,CSRNP1,xxxxxx,xxxxxx
389,,exp,coexpression,0,,ADAMTS1,SOCS3,xxxxxx,xxxxxx
390,,exp,coexpression,0,,SYNPO2,SYNPO2,xxxxxx,xxxxxx
391,,exp,coexpression,0,,COL4A1,COL4A2,xxxxxx,xxxxxx
392,,exp,coexpression,0,,DEPP1,NR4A2,xxxxxx,xxxxxx
393,,exp,coexpression,0,,HBEGF,HBEGF,xxxxxx,xxxxxx
394,,exp,coexpression,0,,CPXM2,FLRT2,xxxxxx,xxxxxx
395,,exp,coexpression,0,,RELB,SOCS3,xxxxxx,xxxxxx
396,,exp,coexpression,0,,ABCA6,ABCA9,xxxxxx,xxxxxx
397,,exp,coexpression,0,,C11orf96,VCAM1,xxxxxx,xxxxxx
398,,exp,coexpression,0,,ADM,ICAM1,xxxxxx,xxxxxx
399,,exp,coexpression,0,,CD74,HLA.DRB5,xxxxxx,xxxxxx
400,,exp,coexpression,0,,KIT,KIT,xxxxxx,xxxxxx
401,,exp,coexpression,0,,ADM,SLC16A3,xxxxxx,xxxxxx
402,,exp,coexpression,0,,FBXO32,FBXO32,xxxxxx,xxxxxx
403,,exp,coexpression,0,,FSTL3,FSTL3,xxxxxx,xxxxxx
404,,exp,coexpression,0,,BTG2,JUN,xxxxxx,xxxxxx
405,,exp,coexpression,0,,C1QC,VSIG4,xxxxxx,xxxxxx
406,,exp,coexpression,0,,CD14,CSF1R,xxxxxx,xxxxxx
407,,exp,coexpression,0,,DPYSL3,FBLN1,xxxxxx,xxxxxx
408,,exp,coexpression,0,,C11orf96,NFIL3,xxxxxx,xxxxxx
409,,exp,coexpression,0,,DPT,PODN,xxxxxx,xxxxxx
410,,exp,coexpression,0,,ACTG2,MYH11,xxxxxx,xxxxxx
411,,exp,coexpression,0,,ADM,IER5L,xxxxxx,xxxxxx
412,,exp,coexpression,0,,ADM,UPP1,xxxxxx,xxxxxx
413,,exp,coexpression,0,,ADAMTS1,CEBPD,xxxxxx,xxxxxx
414,,exp,coexpression,0,,UPP1,VCAN,xxxxxx,xxxxxx
415,,exp,coexpression,0,,CCDC80,ECM2,xxxxxx,xxxxxx
416,,exp,coexpression,0,,COL14A1,PLAT,xxxxxx,xxxxxx
417,,exp,coexpression,0,,CCL2,SPRY1,xxxxxx,xxxxxx
418,,exp,coexpression,0,,CRISPLD2,NAMPT,xxxxxx,xxxxxx
419,,exp,coexpression,0,,MYH11,SYTL2,xxxxxx,xxxxxx
420,,exp,coexpression,0,,CCDC80,MRC2,xxxxxx,xxxxxx
421,,exp,coexpression,0,,ERBB3,ERBB3,xxxxxx,xxxxxx
422,,exp,coexpression,0,,C1QA,LYZ,xxxxxx,xxxxxx
423,,exp,coexpression,0,,SLC2A3,SLC2A3,xxxxxx,xxxxxx
424,,exp,coexpression,0,,PPP1R14A,PPP1R14A,xxxxxx,xxxxxx
425,,exp,coexpression,0,,C1QB,CD163,xxxxxx,xxxxxx
426,,exp,coexpression,0,,IFI44L,IFIT1,xxxxxx,xxxxxx
427,,exp,coexpression,0,,TMEM100,TMEM100,xxxxxx,xxxxxx
428,,exp,coexpression,0,,CD163,CD68,xxxxxx,xxxxxx
429,,exp,coexpression,0,,ABCA6,ADH1B,xxxxxx,xxxxxx
430,,exp,coexpression,0,,IFI30,MS4A6A,xxxxxx,xxxxxx
431,,exp,coexpression,0,,STC1,THBS1,xxxxxx,xxxxxx
432,,exp,coexpression,0,,CD163,SLC11A1,xxxxxx,xxxxxx
433,,exp,coexpression,0,,EFHD1,EFHD1,xxxxxx,xxxxxx
434,,exp,coexpression,0,,BGN,MFAP4,xxxxxx,xxxxxx
435,,exp,coexpression,0,,MYC,MYC,xxxxxx,xxxxxx
436,,exp,coexpression,0,,CEBPD,RUNX1,xxxxxx,xxxxxx
437,,exp,coexpression,0,,FLRT2,FLRT2,xxxxxx,xxxxxx
438,,exp,coexpression,0,,IRAK3,IRAK3,xxxxxx,xxxxxx
439,,exp,coexpression,0,,COL1A2,THY1,xxxxxx,xxxxxx
440,,exp,coexpression,0,,MYH11,PRELP,xxxxxx,xxxxxx
441,,exp,coexpression,0,,DUSP5,VCAN,xxxxxx,xxxxxx
442,,exp,coexpression,0,,ADAMTS9,CCL2,xxxxxx,xxxxxx
443,,exp,coexpression,0,,ISLR,SFRP4,xxxxxx,xxxxxx
444,,exp,coexpression,0,,ADAMTS4,THBS1,xxxxxx,xxxxxx
445,,exp,coexpression,0,,THBS1,UPP1,xxxxxx,xxxxxx
446,,exp,coexpression,0,,TENM1,TENM1,xxxxxx,xxxxxx
447,,exp,coexpression,0,,HBB,HBB,xxxxxx,xxxxxx
448,,exp,coexpression,0,,IGFBP6,IGFBP6,xxxxxx,xxxxxx
449,,exp,coexpression,0,,COL14A1,THY1,xxxxxx,xxxxxx
450,,exp,coexpression,0,,COL1A1,TNXB,xxxxxx,xxxxxx
451,,exp,coexpression,0,,ERRFI1,TSC22D3,xxxxxx,xxxxxx
452,,exp,coexpression,0,,F13A1,LYZ,xxxxxx,xxxxxx
453,,exp,coexpression,0,,BGN,COL14A1,xxxxxx,xxxxxx
454,,exp,coexpression,0,,ACTA2,CCDC80,xxxxxx,xxxxxx
455,,exp,coexpression,0,,SIK1,SIK1,xxxxxx,xxxxxx
456,,exp,coexpression,0,,PIM1,SLC2A3,xxxxxx,xxxxxx
457,,exp,coexpression,0,,CCN2,DCN,xxxxxx,xxxxxx
458,,exp,coexpression,0,,C1QA,MS4A6A,xxxxxx,xxxxxx
459,,exp,coexpression,0,,EGR1,JUNB,xxxxxx,xxxxxx
460,,exp,coexpression,0,,CXCL12,FBLN1,xxxxxx,xxxxxx
461,,exp,coexpression,0,,FBLN2,GFRA1,xxxxxx,xxxxxx
462,,exp,coexpression,0,,C1QA,LAPTM5,xxxxxx,xxxxxx
463,,exp,coexpression,0,,LUM,MRC2,xxxxxx,xxxxxx
464,,exp,coexpression,0,,DHCR24,DHCR24,xxxxxx,xxxxxx
465,,exp,coexpression,0,,C12orf60,MGP,xxxxxx,xxxxxx
466,,exp,coexpression,0,,A2M,A2M,xxxxxx,xxxxxx
467,,exp,coexpression,0,,CCDC80,CFD,xxxxxx,xxxxxx
468,,exp,coexpression,0,,COL3A1,IGF2,xxxxxx,xxxxxx
469,,exp,coexpression,0,,ADAMTS1,C11orf96,xxxxxx,xxxxxx
470,,exp,coexpression,0,,HLA.DMB,HLA.DPB1,xxxxxx,xxxxxx
471,,exp,coexpression,0,,C1QB,RNASE1,xxxxxx,xxxxxx
472,,exp,coexpression,0,,C11orf96,LDLR,xxxxxx,xxxxxx
473,,exp,coexpression,0,,OSMR,TYMP,xxxxxx,xxxxxx
474,,exp,coexpression,0,,SLC7A5,SLC7A5,xxxxxx,xxxxxx
475,,exp,coexpression,0,,FBLN1,HSPB6,xxxxxx,xxxxxx
476,,exp,coexpression,0,,C1QB,C1QC,xxxxxx,xxxxxx
477,,exp,coexpression,0,,SERPINE1,SOCS3,xxxxxx,xxxxxx
478,,exp,coexpression,0,,DPT,FBLN1,xxxxxx,xxxxxx
479,,exp,coexpression,0,,ATP8A1,ATP8A1,xxxxxx,xxxxxx
480,,exp,coexpression,0,,FASN,MAOA,xxxxxx,xxxxxx
481,,exp,coexpression,0,,C11orf96,CEBPD,xxxxxx,xxxxxx
482,,exp,coexpression,0,,SULF1,SULF1,xxxxxx,xxxxxx
483,,exp,coexpression,0,,FOSL2,THBS1,xxxxxx,xxxxxx
484,,exp,coexpression,0,,AHNAK2,AHNAK2,xxxxxx,xxxxxx
485,,exp,coexpression,0,,HES1,HES1,xxxxxx,xxxxxx
486,,exp,coexpression,0,,ADAMTS4,ADM,xxxxxx,xxxxxx
487,,exp,coexpression,0,,CCL15.CCL14,CCL15.CCL14,xxxxxx,xxxxxx
488,,exp,coexpression,0,,PTP4A3,PTP4A3,xxxxxx,xxxxxx
489,,exp,coexpression,0,,MS4A6A,VSIG4,xxxxxx,xxxxxx
490,,exp,coexpression,0,,BTNL9,FAM107A,xxxxxx,xxxxxx
491,,exp,coexpression,0,,ADH1B,ADH1C,xxxxxx,xxxxxx
492,,exp,coexpression,0,,MLXIPL,MLXIPL,xxxxxx,xxxxxx
493,,exp,coexpression,0,,HEYL,HEYL,xxxxxx,xxxxxx
494,,exp,coexpression,0,,VCAN,VCAN,xxxxxx,xxxxxx
495,,exp,coexpression,0,,CAPN5,CAPN5,xxxxxx,xxxxxx
496,,exp,coexpression,0,,MFAP4,PTGDS,xxxxxx,xxxxxx
497,,exp,coexpression,0,,C7,HSPB6,xxxxxx,xxxxxx
498,,exp,coexpression,0,,SERPINH1,SERPINH1,xxxxxx,xxxxxx
499,,exp,coexpression,0,,CSF1R,MS4A6A,xxxxxx,xxxxxx
500,,exp,coexpression,0,,LYVE1,LYVE1,xxxxxx,xxxxxx
501,,exp,coexpression,0,,C4A,C4A,xxxxxx,xxxxxx
502,,exp,coexpression,0,,NFIL3,SERPINE1,xxxxxx,xxxxxx
503,,exp,coexpression,0,,ADAMTS1,DUSP5,xxxxxx,xxxxxx
504,,exp,coexpression,0,,COL7A1,COL7A1,xxxxxx,xxxxxx
505,,exp,coexpression,0,,VSIG4,VSIG4,xxxxxx,xxxxxx
506,,exp,coexpression,0,,AKR1C1,TSC22D3,xxxxxx,xxxxxx
507,,exp,coexpression,0,,COL14A1,MYH11,xxxxxx,xxxxxx
508,,exp,coexpression,0,,MAFF,MAFF,xxxxxx,xxxxxx
509,,exp,coexpression,0,,ASPN,CCN2,xxxxxx,xxxxxx
510,,exp,coexpression,0,,DUSP5,IER3,xxxxxx,xxxxxx
511,,exp,coexpression,0,,MGP,MYH11,xxxxxx,xxxxxx
512,,exp,coexpression,0,,C1QA,IFI30,xxxxxx,xxxxxx
513,,exp,coexpression,0,,CD74,HLA.DPB1,xxxxxx,xxxxxx
514,,exp,coexpression,0,,GLUL,GLUL,xxxxxx,xxxxxx
515,,exp,coexpression,0,,CPXM2,MYH11,xxxxxx,xxxxxx
516,,exp,coexpression,0,,RDH10,RDH10,xxxxxx,xxxxxx
517,,exp,coexpression,0,,CCN2,HSPB6,xxxxxx,xxxxxx
518,,exp,coexpression,0,,COL12A1,COL12A1,xxxxxx,xxxxxx
519,,exp,coexpression,0,,CEBPD,IER3,xxxxxx,xxxxxx
520,,exp,coexpression,0,,CCN2,TIMP3,xxxxxx,xxxxxx
521,,exp,coexpression,0,,MAFF,SPRY1,xxxxxx,xxxxxx
522,,exp,coexpression,0,,BTNL9,CLDN5,xxxxxx,xxxxxx
523,,exp,coexpression,0,,HLA.DPA1,HLA.DRB5,xxxxxx,xxxxxx
524,,exp,coexpression,0,,ACTA2,CPXM2,xxxxxx,xxxxxx
525,,exp,coexpression,0,,IER5L,VMP1,xxxxxx,xxxxxx
526,,exp,coexpression,0,,ADAMTS1,MAFF,xxxxxx,xxxxxx
527,,exp,coexpression,0,,C1QC,MPEG1,xxxxxx,xxxxxx
528,,exp,coexpression,0,,ENPP2,ENPP2,xxxxxx,xxxxxx
529,,exp,coexpression,0,,PIM1,SLC7A5,xxxxxx,xxxxxx
530,,exp,coexpression,0,,MT1E,MT1M,xxxxxx,xxxxxx
531,,exp,coexpression,0,,MFAP4,OGN,xxxxxx,xxxxxx
532,,exp,coexpression,0,,ADAMTS1,OSMR,xxxxxx,xxxxxx
533,,exp,coexpression,0,,CSRP1,CSRP1,xxxxxx,xxxxxx
534,,exp,coexpression,0,,TMEM176A,TMEM176B,xxxxxx,xxxxxx
535,,exp,coexpression,0,,TM7SF2,TM7SF2,xxxxxx,xxxxxx
536,,exp,coexpression,0,,FBLN2,ISLR,xxxxxx,xxxxxx
537,,exp,coexpression,0,,DEPP1,GADD45B,xxxxxx,xxxxxx
538,,exp,coexpression,0,,LAPTM5,LAPTM5,xxxxxx,xxxxxx
539,,exp,coexpression,0,,IGF1,IGF1,xxxxxx,xxxxxx
540,,exp,coexpression,0,,NR4A2,SOCS3,xxxxxx,xxxxxx
541,,exp,coexpression,0,,RAP1GAP,RAP1GAP,xxxxxx,xxxxxx
542,,exp,coexpression,0,,PLIN4,PLIN4,xxxxxx,xxxxxx
543,,exp,coexpression,0,,SPRY1,THBS1,xxxxxx,xxxxxx
544,,exp,coexpression,0,,LCN2,LCN2,xxxxxx,xxxxxx
545,,exp,coexpression,0,,PIM1,TIMP1,xxxxxx,xxxxxx
546,,exp,coexpression,0,,C1QB,LCP1,xxxxxx,xxxxxx
547,,exp,coexpression,0,,LDLR,SERPINE1,xxxxxx,xxxxxx
548,,exp,coexpression,0,,CD248,COL14A1,xxxxxx,xxxxxx
549,,exp,coexpression,0,,NR4A1,NR4A1,xxxxxx,xxxxxx
550,,exp,coexpression,0,,DEPP1,SERPINE1,xxxxxx,xxxxxx
551,,exp,coexpression,0,,FCGR2A,LAPTM5,xxxxxx,xxxxxx
552,,exp,coexpression,0,,MRC2,SFRP4,xxxxxx,xxxxxx
553,,exp,coexpression,0,,DPT,DPT,xxxxxx,xxxxxx
554,,exp,coexpression,0,,CYP1B1,CYP1B1,xxxxxx,xxxxxx
555,,exp,coexpression,0,,IL33,IL33,xxxxxx,xxxxxx
556,,exp,coexpression,0,,IGF1,MMP2,xxxxxx,xxxxxx
557,,exp,coexpression,0,,NEXN,NEXN,xxxxxx,xxxxxx
558,,exp,coexpression,0,,CSF3R,RGS1,xxxxxx,xxxxxx
559,,exp,coexpression,0,,SLC22A3,SLC22A3,xxxxxx,xxxxxx
560,,exp,coexpression,0,,CRISPLD2,CRISPLD2,xxxxxx,xxxxxx
561,,exp,coexpression,0,,DPT,MYH11,xxxxxx,xxxxxx
562,,exp,coexpression,0,,MAFF,NFIL3,xxxxxx,xxxxxx
563,,exp,coexpression,0,,C12orf60,IGFBP6,xxxxxx,xxxxxx
564,,exp,coexpression,0,,C1QC,MS4A7,xxxxxx,xxxxxx
565,,exp,coexpression,0,,DUSP1,NR4A2,xxxxxx,xxxxxx
566,,exp,coexpression,0,,C11orf96,NR4A2,xxxxxx,xxxxxx
567,,exp,coexpression,0,,FCGBP,FCGR2A,xxxxxx,xxxxxx
568,,exp,coexpression,0,,CCDC80,CXCL12,xxxxxx,xxxxxx
569,,exp,coexpression,0,,CCN2,PRELP,xxxxxx,xxxxxx
570,,exp,coexpression,0,,CCDC80,OLFML1,xxxxxx,xxxxxx
571,,exp,coexpression,0,,MFAP4,TAGLN,xxxxxx,xxxxxx
572,,exp,coexpression,0,,MGP,MGP,xxxxxx,xxxxxx
573,,exp,coexpression,0,,ACTA2,LMOD1,xxxxxx,xxxxxx
574,,exp,coexpression,0,,HSPB6,LTBP2,xxxxxx,xxxxxx
575,,exp,coexpression,0,,RNF152,RNF152,xxxxxx,xxxxxx
576,,exp,coexpression,0,,COL1A2,FBLN2,xxxxxx,xxxxxx
577,,exp,coexpression,0,,FBLN2,MFAP4,xxxxxx,xxxxxx
578,,exp,coexpression,0,,SLCO2B1,SLCO2B1,xxxxxx,xxxxxx
579,,exp,coexpression,0,,POSTN,POSTN,xxxxxx,xxxxxx
580,,exp,coexpression,0,,SLC7A8,SLC7A8,xxxxxx,xxxxxx
581,,exp,coexpression,0,,ZDHHC11B,ZDHHC11B,xxxxxx,xxxxxx
582,,exp,coexpression,0,,CEBPD,NFIL3,xxxxxx,xxxxxx
583,,exp,coexpression,0,,F13A1,FCGR2A,xxxxxx,xxxxxx
584,,exp,coexpression,0,,GPAT3,GPAT3,xxxxxx,xxxxxx
585,,exp,coexpression,0,,AOC3,AOC3,xxxxxx,xxxxxx
586,,exp,coexpression,0,,S100A8,SLC11A1,xxxxxx,xxxxxx
587,,exp,coexpression,0,,ECM2,FRZB,xxxxxx,xxxxxx
588,,exp,coexpression,0,,C1QC,RGS1,xxxxxx,xxxxxx
589,,exp,coexpression,0,,BCL3,STC1,xxxxxx,xxxxxx
590,,exp,coexpression,0,,CNN1,MYH11,xxxxxx,xxxxxx
591,,exp,coexpression,0,,SERPINF2,SERPINF2,xxxxxx,xxxxxx
592,,exp,coexpression,0,,SLPI,SLPI,xxxxxx,xxxxxx
593,,exp,coexpression,0,,SLC39A14,SLC39A14,xxxxxx,xxxxxx
594,,exp,coexpression,0,,CCN2,TNC,xxxxxx,xxxxxx
595,,exp,coexpression,0,,ADAMTS4,GADD45B,xxxxxx,xxxxxx
596,,exp,coexpression,0,,MT1E,MT1E,xxxxxx,xxxxxx
597,,exp,coexpression,0,,F13A1,MS4A6A,xxxxxx,xxxxxx
598,,exp,coexpression,0,,CTSS,IFI30,xxxxxx,xxxxxx
599,,exp,coexpression,0,,ADAMTS4,PIM1,xxxxxx,xxxxxx
600,,exp,coexpression,0,,APOE,MMP2,xxxxxx,xxxxxx
601,,exp,coexpression,0,,ADM,SERPINE1,xxxxxx,xxxxxx
602,,exp,coexpression,0,,DUSP5,SOCS3,xxxxxx,xxxxxx
603,,exp,coexpression,0,,PLEKHH2,PLEKHH2,xxxxxx,xxxxxx
604,,exp,coexpression,0,,GPNMB,GPNMB,xxxxxx,xxxxxx
605,,exp,coexpression,0,,S100A8,TLR2,xxxxxx,xxxxxx
606,,exp,coexpression,0,,OSMR,PIM1,xxxxxx,xxxxxx
607,,exp,coexpression,0,,FABP4,FABP4,xxxxxx,xxxxxx
608,,exp,coexpression,0,,ICAM1,RELB,xxxxxx,xxxxxx
609,,exp,coexpression,0,,SPON1,SPON1,xxxxxx,xxxxxx
610,,exp,coexpression,0,,SNAI2,SNAI2,xxxxxx,xxxxxx
611,,exp,coexpression,0,,MME,MME,xxxxxx,xxxxxx
612,,exp,coexpression,0,,COL14A1,SFRP4,xxxxxx,xxxxxx
613,,exp,coexpression,0,,ATF3,ATF3,xxxxxx,xxxxxx
614,,exp,coexpression,0,,ICAM1,ICAM1,xxxxxx,xxxxxx
615,,exp,coexpression,0,,CLDN5,VWF,xxxxxx,xxxxxx
616,,exp,coexpression,0,,BCL3,OSMR,xxxxxx,xxxxxx
617,,exp,coexpression,0,,THBS1,VCAN,xxxxxx,xxxxxx
618,,exp,coexpression,0,,SLA,SLA,xxxxxx,xxxxxx
619,,exp,coexpression,0,,ACTA2,COL1A2,xxxxxx,xxxxxx
620,,exp,coexpression,0,,FBN1,FBN1,xxxxxx,xxxxxx
621,,exp,coexpression,0,,BGN,IGFBP6,xxxxxx,xxxxxx
622,,exp,coexpression,0,,MT.CO1,SCD,xxxxxx,xxxxxx
623,,exp,coexpression,0,,COL14A1,LUM,xxxxxx,xxxxxx
624,,exp,coexpression,0,,AEBP1,ISLR,xxxxxx,xxxxxx
625,,exp,coexpression,0,,BHLHE40,TRIB1,xxxxxx,xxxxxx
626,,exp,coexpression,0,,CD14,ITGB2,xxxxxx,xxxxxx
627,,exp,coexpression,0,,ADAMTS9,DEPP1,xxxxxx,xxxxxx
628,,exp,coexpression,0,,MAFF,STC1,xxxxxx,xxxxxx
629,,exp,coexpression,0,,AEBP1,FBLN1,xxxxxx,xxxxxx
630,,exp,coexpression,0,,SLC16A3,SLC16A3,xxxxxx,xxxxxx
631,,exp,coexpression,0,,ANGPT1,PLEKHA6,xxxxxx,xxxxxx
632,,exp,coexpression,0,,C1QB,VSIG4,xxxxxx,xxxxxx
633,,exp,coexpression,0,,BHLHE40,JUN,xxxxxx,xxxxxx
634,,exp,coexpression,0,,IER5L,NR4A3,xxxxxx,xxxxxx
635,,exp,coexpression,0,,C1QB,CD14,xxxxxx,xxxxxx
636,,exp,coexpression,0,,SOCS3,TIMP1,xxxxxx,xxxxxx
637,,exp,coexpression,0,,DES,PLN,xxxxxx,xxxxxx
638,,exp,coexpression,0,,C11orf96,CSRNP1,xxxxxx,xxxxxx
639,,exp,coexpression,0,,TXNIP,TXNIP,xxxxxx,xxxxxx
640,,exp,coexpression,0,,ECM2,OLFML1,xxxxxx,xxxxxx
641,,exp,coexpression,0,,BGN,CFD,xxxxxx,xxxxxx
642,,exp,coexpression,0,,BHLHE40,GADD45B,xxxxxx,xxxxxx
643,,exp,coexpression,0,,GFPT2,GFPT2,xxxxxx,xxxxxx
644,,exp,coexpression,0,,TNFAIP3,TNFAIP3,xxxxxx,xxxxxx
645,,exp,coexpression,0,,MAFF,SOCS3,xxxxxx,xxxxxx
646,,exp,coexpression,0,,NUPR1,NUPR1,xxxxxx,xxxxxx
647,,exp,coexpression,0,,MYOM1,MYOM1,xxxxxx,xxxxxx
648,,exp,coexpression,0,,ICAM1,SPRY1,xxxxxx,xxxxxx
649,,exp,coexpression,0,,COL14A1,SVEP1,xxxxxx,xxxxxx
650,,exp,coexpression,0,,FGFR2,FGFR2,xxxxxx,xxxxxx
651,,exp,coexpression,0,,ITGB2,LYZ,xxxxxx,xxxxxx
652,,exp,coexpression,0,,CSF1R,ITGB2,xxxxxx,xxxxxx
653,,exp,coexpression,0,,ASPN,FBLN2,xxxxxx,xxxxxx
654,,exp,coexpression,0,,CSF1R,FCGBP,xxxxxx,xxxxxx
655,,exp,coexpression,0,,COL14A1,TNXB,xxxxxx,xxxxxx
656,,exp,coexpression,0,,ZC3H12A,ZFP36,xxxxxx,xxxxxx
657,,exp,coexpression,0,,COL1A2,IGF2,xxxxxx,xxxxxx
658,,exp,coexpression,0,,ADAMTS1,NFIL3,xxxxxx,xxxxxx
659,,exp,coexpression,0,,SLC11A1,SLC11A1,xxxxxx,xxxxxx
660,,exp,coexpression,0,,FOS,JUN,xxxxxx,xxxxxx
661,,exp,coexpression,0,,LAMA2,LAMA2,xxxxxx,xxxxxx
662,,exp,coexpression,0,,SVEP1,SVEP1,xxxxxx,xxxxxx
663,,exp,coexpression,0,,NNMT,NNMT,xxxxxx,xxxxxx
664,,exp,coexpression,0,,ADAMTS9,OSMR,xxxxxx,xxxxxx
665,,exp,coexpression,0,,CCDC80,CD248,xxxxxx,xxxxxx
666,,exp,coexpression,0,,C1QA,F13A1,xxxxxx,xxxxxx
667,,exp,coexpression,0,,DYSF,DYSF,xxxxxx,xxxxxx
668,,exp,coexpression,0,,IFI44L,OAS3,xxxxxx,xxxxxx
669,,exp,coexpression,0,,CHRDL1,MYH11,xxxxxx,xxxxxx
670,,exp,coexpression,0,,CFD,CXCL12,xxxxxx,xxxxxx
671,,exp,coexpression,0,,AEBP1,SVEP1,xxxxxx,xxxxxx
672,,exp,coexpression,0,,HTRA3,PTN,xxxxxx,xxxxxx
673,,exp,coexpression,0,,SERPINE1,ZC3H12A,xxxxxx,xxxxxx
674,,exp,coexpression,0,,ABI3BP,ASPN,xxxxxx,xxxxxx
675,,exp,coexpression,0,,CD14,FCGR3A,xxxxxx,xxxxxx
676,,exp,coexpression,0,,BOC,ISLR,xxxxxx,xxxxxx
677,,exp,coexpression,0,,HGF,THBS2,xxxxxx,xxxxxx
678,,exp,coexpression,0,,DNAJA4,DNAJA4,xxxxxx,xxxxxx
679,,exp,coexpression,0,,ICAM1,LDLR,xxxxxx,xxxxxx
680,,exp,coexpression,0,,GUCY1A2,GUCY1A2,xxxxxx,xxxxxx
681,,exp,coexpression,0,,ASPN,FBLN1,xxxxxx,xxxxxx
682,,exp,coexpression,0,,DEPP1,NR4A1,xxxxxx,xxxxxx
683,,exp,coexpression,0,,ADAM33,COL1A2,xxxxxx,xxxxxx
684,,exp,coexpression,0,,CCL2,NR4A3,xxxxxx,xxxxxx
685,,exp,coexpression,0,,JUNB,JUNB,xxxxxx,xxxxxx
686,,exp,coexpression,0,,ICAM1,NFIL3,xxxxxx,xxxxxx
687,,exp,coexpression,0,,ABCA6,ABCA6,xxxxxx,xxxxxx
688,,exp,coexpression,0,,HLA.DQB1,HLA.DQB1,xxxxxx,xxxxxx
689,,exp,coexpression,0,,FBXO32,LDB3,xxxxxx,xxxxxx
690,,exp,coexpression,0,,DUSP4,DUSP4,xxxxxx,xxxxxx
691,,exp,coexpression,0,,CXCL12,FLRT2,xxxxxx,xxxxxx
692,,exp,coexpression,0,,CCN1,CCN1,xxxxxx,xxxxxx
693,,exp,coexpression,0,,CORO1A,CORO1A,xxxxxx,xxxxxx
694,,exp,coexpression,0,,ASPA,ASPA,xxxxxx,xxxxxx
695,,exp,coexpression,0,,IFI44L,IFI6,xxxxxx,xxxxxx
696,,exp,coexpression,0,,C4B,DEPP1,xxxxxx,xxxxxx
697,,exp,coexpression,0,,GADD45B,TIMP1,xxxxxx,xxxxxx
698,,exp,coexpression,0,,IGFBP6,PODN,xxxxxx,xxxxxx
699,,exp,coexpression,0,,LSP1,LSP1,xxxxxx,xxxxxx
700,,exp,coexpression,0,,IRAG1,MYLK,xxxxxx,xxxxxx
701,,exp,coexpression,0,,CD14,LAPTM5,xxxxxx,xxxxxx
702,,exp,coexpression,0,,CFAP70,CFAP70,xxxxxx,xxxxxx
703,,exp,coexpression,0,,FCGR2A,MS4A6A,xxxxxx,xxxxxx
704,,exp,coexpression,0,,CD163,ITGB2,xxxxxx,xxxxxx
705,,exp,coexpression,0,,FAM13C,FAM13C,xxxxxx,xxxxxx
706,,exp,coexpression,0,,RNASE1,STAB1,xxxxxx,xxxxxx
