"genes"	"modules"
"833"	"ABHD15"	"M2"
"834"	"IRX1"	"M1"
"835"	"PLAU"	"M4"
"836"	"MMP15"	"M2"
"837"	"SLC11A1"	"M3"
"838"	"PLEKHG6"	"M2"
"839"	"THRSP"	"M2"
"840"	"MELTF"	"M1"
"841"	"SERPINE2"	"M2"
"842"	"FGF10"	"M1"
"843"	"RTN1"	"M2"
"844"	"GLT8D2"	"M1"
"845"	"SOX7"	"M4"
"846"	"IER5L"	"M2"
"847"	"ITGB8"	"M1"
"848"	"CD200"	"M2"
"849"	"C2"	"M3"
"850"	"GPT"	"M2"
"851"	"SEC14L2"	"M1"
"852"	"CNKSR3"	"M2"
"853"	"RAP1GAP2"	"M1"
"854"	"NSDHL"	"M2"
"855"	"NTN1"	"M1"
"856"	"ELAPOR1"	"M1"
"857"	"IL17RD"	"M1"
"858"	"CES4A"	"M1"
"859"	"FITM2"	"M2"
"860"	"PRUNE2"	"M1"
"861"	"ACOT1"	"M2"
"862"	"H2BC21"	"M1"
"863"	"MGAT3"	"M2"
"864"	"RIPOR2"	"M2"
"865"	"TYRO3"	"M2"
"866"	"RIC3"	"M1"
"867"	"HDAC9"	"M1"
"868"	"PLAAT4"	"M1"
"869"	"IQCN"	"M1"
"870"	"CTHRC1"	"M1"
"871"	"LAIR1"	"M2"
"872"	"SYCP2"	"M1"
"873"	"OAS2"	"M1"
"874"	"MCOLN3"	"M1"
"875"	"THEMIS2"	"M3"
"876"	"IQGAP2"	"M1"
"877"	"EGR3"	"M4"
"878"	"CCL2"	"M4"
"879"	"SHROOM3"	"M1"
"880"	"SOX10"	"M1"
"881"	"CRLF1"	"M1"
"882"	"TPO"	"M1"
"883"	"DLG3"	"M1"
"884"	"PRLR"	"M1"
"885"	"SLC2A4"	"M2"
"886"	"SLC1A4"	"M1"
"887"	"OMD"	"M1"
"888"	"PAMR1"	"M1"
"889"	"SDC1"	"M1"
"890"	"BMP6"	"M1"
"891"	"DPP4"	"M1"
"892"	"FAM174B"	"M1"
"893"	"CLIC5"	"M1"
"894"	"MPEG1"	"M3"
"895"	"CYP4X1"	"Not.Correlated"
"896"	"ABCB1"	"M2"
"897"	"FABP5"	"M1"
"898"	"PRRT2"	"M2"
"899"	"DTNB"	"M1"
"900"	"TAL1"	"M1"
"901"	"NOXA1"	"M1"
"902"	"NREP"	"M2"
"903"	"FAM83H"	"M1"
"904"	"ELOVL7"	"M1"
"905"	"NDRG4"	"M2"
"906"	"NOVA2"	"M1"
"907"	"HGF"	"M2"
"908"	"X.22"	"M2"
"909"	"FCGBP"	"M3"
"910"	"ANKRD36C"	"M1"
"911"	"ARHGAP20"	"M2"
"912"	"LOXL4"	"M1"
"913"	"TCEA3"	"M2"
"914"	"HOXD9"	"M1"
"915"	"HEYL"	"M1"
"916"	"MAL2"	"M1"
"917"	"TLDC2"	"M2"
"918"	"CDKN2B"	"M2"
"919"	"H1.2"	"M1"
"920"	"CPZ"	"M2"
"921"	"CDH1"	"M1"
"922"	"BASP1"	"M2"
"923"	"BDKRB2"	"M4"
"924"	"PLN"	"M1"
"925"	"S100A1"	"M2"
"926"	"TLCD2"	"M2"
"927"	"KLF5"	"M1"
"928"	"CHDH"	"M1"
"929"	"COL8A1"	"M1"
"930"	"REEP6"	"M1"
"931"	"TYROBP"	"M3"
"932"	"PI16"	"M2"
"933"	"GJA5"	"M1"
"934"	"TMEM170B"	"M1"
"935"	"TPPP3"	"M2"
"936"	"P3R3URF.PIK3R3"	"M1"
"937"	"WHRN"	"M1"
"938"	"KCNAB1"	"M1"
"939"	"RPS4Y1"	"M1"
"940"	"GLDN"	"M1"
"941"	"ECRG4"	"M2"
"942"	"PLCH2"	"M1"
"943"	"ME1"	"M2"
"944"	"EDIL3"	"M1"
"945"	"MAMLD1"	"M1"
"946"	"TMEM45A"	"M3"
"947"	"MYOM1"	"M1"
"948"	"PKP2"	"M1"
"949"	"TENT5B"	"M1"
"950"	"DMKN"	"M1"
"951"	"HCAR1"	"M1"
"952"	"TNFRSF12A"	"M1"
"953"	"CCDC120"	"M1"
"954"	"AREG"	"M4"
"955"	"CD53"	"M3"
"956"	"LCN10"	"M2"
"957"	"EPDR1"	"M1"
"958"	"JPH2"	"M1"
"959"	"GJC1"	"M1"
"960"	"FCER1G"	"M3"
"961"	"FAM83F"	"M1"
"962"	"LY75"	"M1"
"963"	"MBOAT1"	"M1"
"964"	"PHYHIP"	"Not.Correlated"
"965"	"CEACAM1"	"M1"
"966"	"SYTL1"	"M1"
"967"	"SCN7A"	"M1"
"968"	"GSTM5"	"M2"
"969"	"TRMT9B"	"M1"
"970"	"H2AC6"	"M1"
"971"	"TMC4"	"M1"
"972"	"GADD45G"	"M2"
"973"	"ARHGEF38"	"M1"
"974"	"FBP1"	"M1"
"975"	"TMEM37"	"M2"
"976"	"GCHFR"	"M2"
"977"	"ELMO3"	"M1"
"978"	"CHST2"	"M1"
"979"	"THSD4"	"M1"
"980"	"TUBB2B"	"M2"
"981"	"LDHD"	"M2"
"982"	"MAPK10"	"M2"
"983"	"ZNF185"	"M1"
"984"	"HMOX1"	"M1"
"985"	"PPP1R3C"	"M1"
"986"	"HECW2"	"M1"
"987"	"MAB21L1"	"M1"
"988"	"FRZB"	"M2"
"989"	"MSR1"	"M3"
"990"	"TUFT1"	"M1"
"991"	"CCDC8"	"M1"
"992"	"TACR1"	"M1"
"993"	"IFIT1"	"M1"
"994"	"SH3RF3"	"M1"
"995"	"C1orf162"	"M3"
"996"	"ACVR1C"	"M2"
"997"	"SLA"	"M3"
"998"	"HMCN2"	"M1"
"999"	"ADAMTS7"	"M1"
"1000"	"TRPV2"	"M1"
"1001"	"EPHB3"	"M1"
"1002"	"X.186"	"M1"
"1003"	"KCNB1"	"M2"
"1004"	"X.191"	"M1"
"1005"	"RBPMS2"	"M1"
"1006"	"FCGR3A"	"M3"
"1007"	"SERHL2"	"M1"
"1008"	"CDK18"	"M2"
"1009"	"SLC29A4"	"M2"
"1010"	"ZNF689"	"M1"
"1011"	"MAP7"	"M1"
"1012"	"COL8A2"	"M1"
"1013"	"IRF8"	"M2"
"1014"	"PTN"	"M1"
"1015"	"CYBB"	"M3"
"1016"	"ASRGL1"	"M1"
"1017"	"NR4A3"	"M4"
"1018"	"X.40"	"M1"
"1019"	"ANGPT1"	"M1"
"1020"	"KCNMB1"	"M1"
"1021"	"CSF2RB"	"M1"
"1022"	"VDR"	"M1"
"1023"	"MRAP"	"M2"
"1024"	"CREB3L1"	"M1"
"1025"	"RASSF7"	"M1"
"1026"	"KCNE4"	"M1"
"1027"	"HLA.G"	"M1"
"1028"	"STX11"	"M1"
"1029"	"TFAP2A"	"M1"
"1030"	"ITGA2"	"M1"
"1031"	"GPR78"	"M2"
"1032"	"RNF122"	"M4"
"1033"	"IL1RL1"	"M1"
"1034"	"ANGPT4"	"M1"
"1035"	"SLC22A3"	"M1"
"1036"	"RAB15"	"M1"
"1037"	"SCGB2A2"	"M1"
"1038"	"LDB3"	"M1"
"1039"	"FGF14"	"M2"
"1040"	"GNAZ"	"M1"
"1041"	"VANGL2"	"M1"
"1042"	"MS4A4A"	"M3"
"1043"	"ADA"	"M1"
"1044"	"IRX5"	"M1"
"1045"	"BDH1"	"M1"
"1046"	"KCTD1"	"M1"
"1047"	"ITGA11"	"M2"
"1048"	"NMNAT2"	"M1"
"1049"	"CMKLR1"	"M1"
"1050"	"PLXNC1"	"M2"
"1051"	"PRDM1"	"M1"
"1052"	"WNK2"	"M1"
"1053"	"APOC1"	"M2"
"1054"	"RNF157"	"M2"
"1055"	"DOK1"	"M1"
"1056"	"CDC42BPG"	"M1"
"1057"	"SNX10"	"M1"
"1058"	"MUSTN1"	"M1"
"1059"	"C1orf226"	"M1"
"1060"	"ACP5"	"M1"
"1061"	"CYP4F12"	"M1"
"1062"	"RERGL"	"M1"
"1063"	"INMT"	"M1"
"1064"	"GDF10"	"M3"
"1065"	"ANO9"	"M1"
"1066"	"TMEM30B"	"M1"
"1067"	"KIAA0408"	"M2"
"1068"	"GREB1L"	"M2"
"1069"	"ADAMTSL1"	"M1"
"1070"	"CCDC85A"	"M1"
"1071"	"C14orf180"	"M2"
"1072"	"PDE10A"	"M4"
"1073"	"GLYCTK"	"M2"
"1074"	"ATG9B"	"M1"
"1075"	"DNALI1"	"M1"
"1076"	"TENM3"	"M2"
"1077"	"PEG10"	"M1"
"1078"	"MYORG"	"M2"
"1079"	"DACT1"	"M4"
"1080"	"BCAT1"	"M1"
"1081"	"SHANK2"	"M1"
"1082"	"PADI2"	"M1"
"1083"	"IGF2BP2"	"M1"
"1084"	"ABHD6"	"M1"
"1085"	"FHOD3"	"M1"
"1086"	"IL17RB"	"M1"
"1087"	"ADCYAP1R1"	"M1"
"1088"	"TNK1"	"M1"
"1089"	"EGLN3"	"M2"
"1090"	"GRAMD1C"	"M1"
"1091"	"ITGAX"	"M1"
"1092"	"ARHGEF4"	"M2"
"1093"	"B3GNT5"	"M1"
"1094"	"SLC7A5"	"M2"
"1095"	"ESRP2"	"M1"
"1096"	"C12orf75"	"M2"
"1097"	"PECR"	"M2"
"1098"	"LGALS12"	"M2"
"1099"	"IL18R1"	"M1"
"1100"	"HLA.DOA"	"M1"
"1101"	"TBX1"	"M2"
"1102"	"COL4A6"	"M1"
"1103"	"GPER1"	"M1"
"1104"	"MACIR"	"M2"
"1105"	"IGLL5"	"M1"
"1106"	"GIPR"	"M1"
"1107"	"SOX5"	"M1"
"1108"	"TIAM1"	"M2"
"1109"	"CDCA7L"	"M1"
"1110"	"HOXA10"	"M2"
"1111"	"FAM110D"	"M1"
"1112"	"CXCL2"	"M2"
"1113"	"PLEK"	"M3"
"1114"	"ITGB3"	"M1"
"1115"	"SEMA4A"	"M1"
"1116"	"COBL"	"M1"
"1117"	"KBTBD11"	"Not.Correlated"
"1118"	"PIGR"	"M1"
"1119"	"MSX1"	"M1"
"1120"	"FXYD3"	"M1"
"1121"	"AQP3"	"M1"
"1122"	"MPP7"	"M1"
"1123"	"GALNT6"	"M1"
"1124"	"ASPN"	"M1"
"1125"	"STON1.GTF2A1L"	"M1"
"1126"	"IRF4"	"M3"
"1127"	"CASQ2"	"M1"
"1128"	"PKP3"	"M1"
"1129"	"RASL10B"	"M2"
"1130"	"C6orf132"	"M1"
"1131"	"NMB"	"M2"
"1132"	"TENM1"	"M1"
"1133"	"CYTH4"	"M3"
"1134"	"ASPA"	"M1"
"1135"	"GGTA1"	"M3"
"1136"	"TNN"	"M1"
"1137"	"TLCD4"	"M1"
"1138"	"CALHM5"	"M1"
"1139"	"CCN3"	"M2"
"1140"	"EPS8L1"	"M1"
"1141"	"MYO5B"	"M1"
"1142"	"INPP5J"	"M1"
"1143"	"SPTBN2"	"M1"
"1144"	"TRIL"	"M1"
"1145"	"HRCT1"	"M2"
"1146"	"MYO7B"	"M1"
"1147"	"TNS4"	"M1"
"1148"	"C5AR1"	"M3"
"1149"	"SERPINA5"	"M1"
"1150"	"TFAP2C"	"M1"
"1151"	"X.62"	"M2"
"1152"	"RELN"	"M1"
"1153"	"ACADL"	"M1"
"1154"	"SORD"	"M1"
"1155"	"CYP3A5"	"M2"
"1156"	"MOCOS"	"M2"
"1157"	"BMP2"	"M1"
"1158"	"ZNF92"	"M1"
"1159"	"FGD2"	"M3"
"1160"	"MMP28"	"M2"
"1161"	"RIDA"	"M2"
"1162"	"SH2D3A"	"M1"
"1163"	"NUP210"	"M1"
"1164"	"ISG15"	"M1"
"1165"	"FOLR2"	"M3"
"1166"	"WWC1"	"M1"
"1167"	"FCGR2C"	"M3"
"1168"	"MN1"	"M1"
"1169"	"MPZL3"	"M1"
"1170"	"SERTAD4"	"M1"
"1171"	"SBSPON"	"M1"
"1172"	"MT1A"	"M2"
"1173"	"GREM1"	"M2"
"1174"	"NNAT"	"M2"
"1175"	"ABLIM2"	"M1"
"1176"	"SRCIN1"	"M1"
"1177"	"IGSF3"	"M1"
"1178"	"GPR17"	"M1"
"1179"	"RBP1"	"M1"
"1180"	"PROM1"	"M1"
"1181"	"NAALAD2"	"M1"
"1182"	"INS.IGF2"	"M2"
"1183"	"DUSP10"	"M2"
"1184"	"ARHGAP8"	"M1"
"1185"	"S100A8"	"M3"
"1186"	"FMO5"	"M1"
"1187"	"KCNJ2"	"M2"
"1188"	"SNAI1"	"M1"
"1189"	"SPDEF"	"M1"
"1190"	"PLCXD3"	"M1"
"1191"	"HOXB7"	"M1"
"1192"	"ADAMTS3"	"M1"
"1193"	"HEY2"	"M2"
"1194"	"PDE1C"	"M1"
"1195"	"GALNT3"	"M1"
"1196"	"MMP3"	"M2"
"1197"	"COL25A1"	"M1"
"1198"	"ADGRL3"	"M1"
"1199"	"RHPN2"	"M1"
"1200"	"AMPH"	"M1"
"1201"	"NIPSNAP3B"	"M1"
"1202"	"PIK3R5"	"M3"
"1203"	"ACSM5"	"M2"
"1204"	"TNNT3"	"M1"
"1205"	"C1QTNF3"	"M1"
"1206"	"PLD4"	"M3"
"1207"	"FGF1"	"M1"
"1208"	"ADRA2C"	"M1"
"1209"	"CFAP91"	"M1"
"1210"	"ROR2"	"M1"
"1211"	"SLC8A1"	"M1"
"1212"	"C6"	"M1"
"1213"	"CNKSR1"	"M1"
"1214"	"CLEC7A"	"M3"
"1215"	"PTCH2"	"M2"
"1216"	"X.157"	"M1"
"1217"	"HRH1"	"M4"
"1218"	"MUC3A"	"M1"
"1219"	"TMEM88"	"M1"
"1220"	"MYRIP"	"M1"
"1221"	"PRODH"	"M2"
"1222"	"GPAT3"	"M2"
"1223"	"ITGAM"	"M3"
"1224"	"AIF1"	"M3"
"1225"	"CAPN8"	"M1"
"1226"	"DDX3Y"	"M1"
"1227"	"KDM5D"	"M1"
"1228"	"CA8"	"M1"
"1229"	"IRX6"	"M1"
"1230"	"TRIB3"	"M2"
"1231"	"APLNR"	"M4"
"1232"	"SLC25A18"	"M2"
"1233"	"KCNN4"	"M1"
"1234"	"SELE"	"M4"
"1235"	"NKD1"	"M1"
"1236"	"TSPAN5"	"M1"
"1237"	"PPM1H"	"M1"
"1238"	"NCF4"	"M3"
"1239"	"FZD3"	"M1"
"1240"	"ANKRD33B"	"M1"
"1241"	"PINX1.1"	"M4"
"1242"	"PPARGC1B"	"M2"
"1243"	"FZD5"	"M2"
"1244"	"FREM1"	"M2"
"1245"	"KCNK5"	"M2"
"1246"	"BAALC"	"M1"
"1247"	"IRAK2"	"M1"
"1248"	"RGS6"	"M1"
"1249"	"TRIM45"	"M1"
"1250"	"MMP17"	"M1"
"1251"	"CCDC74A"	"M1"
"1252"	"STAP2"	"M1"
